,parent,daughter,loss,count
141,71.09,57.07,14.020000000000003,61
142,71.09,58.54,12.550000000000004,1
143,71.09,58.99,12.100000000000001,1
144,71.09,60.05,11.040000000000006,3
145,71.09,61.03,10.060000000000002,3
146,71.09,62.06,9.030000000000001,2
147,71.09,62.13,8.96,1
148,71.09,62.36,8.730000000000004,1
149,71.09,62.76,8.330000000000005,1
150,71.09,63.08,8.010000000000005,1
151,71.09,64.88,6.210000000000008,1
152,71.09,65.37,5.719999999999999,1
153,71.09,66.43,4.659999999999997,1
154,71.09,67.05,4.040000000000006,1
155,71.09,67.06,4.030000000000001,40
156,71.09,69.07,2.0200000000000102,39
157,71.18,50.28,20.900000000000006,1
158,71.18,51.14,20.040000000000006,1
159,71.18,59.65,11.530000000000008,1
160,71.18,67.06,4.1200000000000045,1
161,71.3,53.19,18.11,1
162,71.3,55.06,16.239999999999995,1
163,71.3,57.07,14.229999999999997,1
164,71.3,64.01,7.289999999999992,1
165,71.3,69.07,2.230000000000004,1
166,72.08,57.03,15.049999999999997,1
167,72.24,55.06,17.179999999999993,1
168,72.24,57.03,15.209999999999994,1
169,72.24,57.07,15.169999999999995,1
170,72.24,62.13,10.109999999999992,1
171,72.24,62.76,9.479999999999997,1
172,72.24,64.88,7.359999999999999,1
173,72.24,67.06,5.179999999999993,1
174,72.24,69.07,3.1700000000000017,1
175,72.24,71.09,1.1499999999999915,1
176,72.5,55.06,17.439999999999998,1
177,72.5,57.03,15.469999999999999,1
178,72.5,57.07,15.43,1
179,72.5,62.13,10.369999999999997,1
180,72.5,62.76,9.740000000000002,1
181,72.5,64.88,7.6200000000000045,1
182,72.5,67.06,5.439999999999998,1
183,72.5,69.07,3.430000000000007,1
184,72.5,71.09,1.4099999999999966,1
185,73.03,55.02,18.009999999999998,1
186,73.03,57.03,16.0,12
187,73.03,57.07,15.96,1
188,73.03,61.03,12.0,5
189,73.03,67.05,5.980000000000004,1
190,73.03,69.03,4.0,15
191,73.03,69.07,3.960000000000008,4
192,73.03,71.05,1.980000000000004,1
193,74.02,66.35,7.670000000000002,1
194,74.02,67.66,6.359999999999999,1
195,74.14,56.27,17.869999999999997,1
196,74.14,57.1,17.04,1
197,74.14,70.05,4.090000000000003,1
198,75.21,66.35,8.86,1
199,75.21,67.66,7.549999999999997,1
200,75.21,74.02,1.1899999999999977,1
201,75.59,53.55,22.040000000000006,1
202,75.59,54.83,20.760000000000005,1
203,75.59,57.07,18.520000000000003,1
204,75.59,58.54,17.050000000000004,1
205,75.59,58.99,16.6,1
206,75.59,62.36,13.230000000000004,1
207,75.59,66.43,9.159999999999997,1
208,75.59,67.06,8.530000000000001,1
209,75.59,69.07,6.52000000000001,1
210,75.59,71.09,4.5,1
211,77.05,50.28,26.769999999999996,1
212,77.05,51.14,25.909999999999997,1
213,77.05,59.65,17.4,1
214,77.05,67.06,9.989999999999995,1
215,77.05,71.18,5.86999999999999,1
216,78.02,54.17,23.849999999999994,1
217,78.02,55.05,22.97,1
218,78.02,57.03,20.989999999999995,1
219,78.02,63.08,14.939999999999998,1
220,78.02,65.37,12.649999999999991,1
221,78.02,67.06,10.959999999999994,1
222,78.02,69.07,8.950000000000003,1
223,78.02,71.05,6.969999999999999,1
224,78.02,71.09,6.929999999999993,1
225,78.76,55.06,23.700000000000003,1
226,78.76,57.03,21.730000000000004,1
227,78.76,57.07,21.690000000000005,1
228,78.76,62.13,16.630000000000003,1
229,78.76,62.76,16.000000000000007,1
230,78.76,64.88,13.88000000000001,1
231,78.76,67.06,11.700000000000003,1
232,78.76,69.07,9.690000000000012,1
233,78.76,71.09,7.670000000000002,1
234,78.76,72.24,6.52000000000001,1
235,78.76,72.5,6.260000000000005,1
236,79.01,54.17,24.840000000000003,1
237,79.01,55.05,23.960000000000008,1
238,79.01,57.03,21.980000000000004,1
239,79.01,63.08,15.930000000000007,1
240,79.01,65.37,13.64,1
241,79.01,67.06,11.950000000000003,1
242,79.01,69.07,9.940000000000012,1
243,79.01,71.05,7.960000000000008,1
244,79.01,71.09,7.920000000000002,1
245,79.05,54.17,24.879999999999995,1
246,79.05,55.02,24.029999999999994,1
247,79.05,55.05,24.0,6
248,79.05,55.06,23.989999999999995,10
249,79.05,55.94,23.11,1
250,79.05,57.03,22.019999999999996,7
251,79.05,57.07,21.979999999999997,2
252,79.05,63.08,15.969999999999999,1
253,79.05,65.37,13.679999999999993,1
254,79.05,67.05,12.0,12
255,79.05,67.06,11.989999999999995,23
256,79.05,69.03,10.019999999999996,2
257,79.05,69.07,9.980000000000004,24
258,79.05,71.05,8.0,4
259,79.05,71.09,7.959999999999994,7
260,79.05,78.02,1.0300000000000011,1
261,79.06,55.06,24.0,10
262,79.06,55.82,23.240000000000002,1
263,79.06,57.03,22.03,5
264,79.06,57.07,21.990000000000002,11
265,79.06,60.05,19.010000000000005,2
266,79.06,62.13,16.93,1
267,79.06,62.76,16.300000000000004,1
268,79.06,64.88,14.180000000000007,1
269,79.06,67.05,12.010000000000005,1
270,79.06,67.06,12.0,40
271,79.06,69.07,9.990000000000009,37
272,79.06,71.05,8.010000000000005,1
273,79.06,71.09,7.969999999999999,15
274,79.06,72.24,6.820000000000007,1
275,79.06,72.5,6.560000000000002,1
276,79.52,56.27,23.249999999999993,1
277,79.52,57.1,22.419999999999995,1
278,79.52,70.05,9.469999999999999,1
279,79.52,74.14,5.3799999999999955,1
280,80.05,55.05,25.0,1
281,80.77,50.28,30.489999999999995,1
282,80.77,51.14,29.629999999999995,1
283,80.77,59.65,21.119999999999997,1
284,80.77,67.06,13.709999999999994,1
285,80.77,71.18,9.58999999999999,1
286,80.77,77.05,3.719999999999999,1
287,81.03,57.07,23.96,1
288,81.03,67.06,13.969999999999999,3
289,81.03,69.07,11.960000000000008,4
290,81.03,71.09,9.939999999999998,7
291,81.03,79.06,1.9699999999999989,3
292,81.07,50.28,30.789999999999992,1
293,81.07,51.14,29.929999999999993,1
294,81.07,51.29,29.779999999999994,1
295,81.07,53.19,27.879999999999995,1
296,81.07,53.55,27.519999999999996,1
297,81.07,54.17,26.89999999999999,1
298,81.07,54.83,26.239999999999995,1
299,81.07,55.02,26.04999999999999,1
300,81.07,55.05,26.019999999999996,8
301,81.07,55.06,26.00999999999999,26
302,81.07,55.82,25.249999999999993,1
303,81.07,55.94,25.129999999999995,1
304,81.07,57.03,24.039999999999992,13
305,81.07,57.07,23.999999999999993,40
306,81.07,58.54,22.529999999999994,1
307,81.07,58.99,22.07999999999999,1
308,81.07,59.65,21.419999999999995,1
309,81.07,60.05,21.019999999999996,4
310,81.07,61.03,20.039999999999992,3
311,81.07,62.13,18.93999999999999,1
312,81.07,62.36,18.709999999999994,1
313,81.07,62.76,18.309999999999995,1
314,81.07,63.08,17.989999999999995,1
315,81.07,63.17,17.89999999999999,1
316,81.07,64.01,17.059999999999988,1
317,81.07,64.88,16.189999999999998,1
318,81.07,65.37,15.699999999999989,1
319,81.07,66.43,14.639999999999986,1
320,81.07,67.05,14.019999999999996,22
321,81.07,67.06,14.009999999999991,86
322,81.07,69.03,12.039999999999992,4
323,81.07,69.07,12.0,99
324,81.07,71.05,10.019999999999996,10
325,81.07,71.06,10.009999999999991,1
326,81.07,71.09,9.97999999999999,69
327,81.07,71.18,9.889999999999986,1
328,81.07,71.3,9.769999999999996,1
329,81.07,72.24,8.829999999999998,1
330,81.07,72.5,8.569999999999993,1
331,81.07,73.03,8.039999999999992,1
332,81.07,73.05,8.019999999999996,1
333,81.07,75.59,5.47999999999999,1
334,81.07,77.05,4.019999999999996,1
335,81.07,78.02,3.049999999999997,1
336,81.07,78.76,2.309999999999988,1
337,81.07,79.01,2.059999999999988,1
338,81.07,79.05,2.019999999999996,39
339,81.07,79.06,2.009999999999991,42
340,81.07,80.05,1.019999999999996,1
341,82.07,55.06,27.00999999999999,2
342,82.07,57.03,25.039999999999992,1
343,82.07,57.07,24.999999999999993,1
344,82.07,62.13,19.93999999999999,1
345,82.07,62.76,19.309999999999995,1
346,82.07,64.88,17.189999999999998,1
347,82.07,67.06,15.009999999999991,2
348,82.07,69.07,13.0,2
349,82.07,71.09,10.97999999999999,1
350,82.07,72.24,9.829999999999998,1
351,82.07,72.5,9.569999999999993,1
352,82.07,78.76,3.309999999999988,1
353,82.07,79.05,3.019999999999996,1
354,82.07,79.06,3.009999999999991,1
355,82.07,81.07,1.0,2
356,83.05,54.17,28.879999999999995,1
357,83.05,55.02,28.029999999999994,1
358,83.05,55.05,28.0,2
359,83.05,55.06,27.989999999999995,5
360,83.05,57.03,26.019999999999996,2
361,83.05,57.07,25.979999999999997,8
362,83.05,63.08,19.97,1
363,83.05,65.37,17.679999999999993,1
364,83.05,67.05,16.0,4
365,83.05,67.06,15.989999999999995,3
366,83.05,69.03,14.019999999999996,2
367,83.05,69.07,13.980000000000004,6
368,83.05,71.05,12.0,4
369,83.05,71.09,11.959999999999994,6
370,83.05,78.02,5.030000000000001,1
371,83.05,79.01,4.039999999999992,1
372,83.05,79.05,4.0,6
373,83.05,80.05,3.0,1
374,83.05,81.07,1.980000000000004,11
375,83.09,51.29,31.800000000000004,1
376,83.09,53.55,29.540000000000006,1
377,83.09,54.17,28.92,1
378,83.09,54.83,28.260000000000005,1
379,83.09,55.02,28.07,1
380,83.09,55.05,28.040000000000006,7
381,83.09,55.06,28.03,18
382,83.09,57.03,26.060000000000002,10
383,83.09,57.07,26.020000000000003,36
384,83.09,58.54,24.550000000000004,1
385,83.09,58.99,24.1,1
386,83.09,60.05,23.040000000000006,4
387,83.09,61.03,22.060000000000002,3
388,83.09,62.13,20.96,1
389,83.09,62.36,20.730000000000004,1
390,83.09,62.76,20.330000000000005,1
391,83.09,63.08,20.010000000000005,1
392,83.09,63.17,19.92,1
393,83.09,64.88,18.210000000000008,1
394,83.09,65.37,17.72,1
395,83.09,66.43,16.659999999999997,1
396,83.09,67.05,16.040000000000006,12
397,83.09,67.06,16.03,48
398,83.09,69.03,14.060000000000002,1
399,83.09,69.07,14.02000000000001,63
400,83.09,71.05,12.040000000000006,7
401,83.09,71.06,12.030000000000001,1
402,83.09,71.09,12.0,56
403,83.09,72.24,10.850000000000009,1
404,83.09,72.5,10.590000000000003,1
405,83.09,75.59,7.5,1
406,83.09,78.02,5.070000000000007,1
407,83.09,78.76,4.329999999999998,1
408,83.09,79.01,4.079999999999998,1
409,83.09,79.05,4.040000000000006,19
410,83.09,79.06,4.030000000000001,26
411,83.09,81.03,2.0600000000000023,6
412,83.09,81.07,2.0200000000000102,80
413,83.09,82.07,1.0200000000000102,2
414,83.35,50.28,33.06999999999999,1
415,83.35,51.14,32.209999999999994,1
416,83.35,59.65,23.699999999999996,1
417,83.35,67.06,16.289999999999992,1
418,83.35,71.18,12.169999999999987,1
419,83.35,77.05,6.299999999999997,1
420,83.35,80.77,2.5799999999999983,1
421,83.35,81.07,2.280000000000001,1
422,84.06,67.05,17.010000000000005,1
423,84.06,69.03,15.030000000000001,1
424,84.06,71.05,13.010000000000005,1
425,84.06,79.05,5.010000000000005,1
426,84.06,81.07,2.990000000000009,1
427,84.06,83.05,1.0100000000000051,1
428,84.08,60.08,24.0,1
429,84.35,54.17,30.179999999999993,1
430,84.35,55.05,29.299999999999997,1
431,84.35,57.03,27.319999999999993,1
432,84.35,63.08,21.269999999999996,1
433,84.35,65.37,18.97999999999999,1
434,84.35,67.06,17.289999999999992,1
435,84.35,69.07,15.280000000000001,1
436,84.35,71.05,13.299999999999997,1
437,84.35,71.09,13.259999999999991,1
438,84.35,78.02,6.329999999999998,1
439,84.35,79.01,5.339999999999989,1
440,84.35,79.05,5.299999999999997,1
441,84.35,81.07,3.280000000000001,1
442,84.35,83.05,1.2999999999999972,1
443,84.35,83.09,1.259999999999991,1
444,84.96,55.02,29.93999999999999,1
445,84.96,55.06,29.89999999999999,1
446,84.96,67.05,17.909999999999997,2
447,84.96,67.06,17.89999999999999,1
448,84.96,69.03,15.929999999999993,2
449,84.96,69.07,15.89,2
450,84.96,71.05,13.909999999999997,1
451,84.96,79.05,5.909999999999997,4
452,84.96,81.07,3.8900000000000006,6
453,84.96,83.01,1.9499999999999886,1
454,84.96,83.05,1.9099999999999966,3
455,84.96,83.09,1.8699999999999903,1
456,85.03,55.02,30.009999999999998,1
457,85.03,57.03,28.0,12
458,85.03,57.07,27.96,4
459,85.03,61.03,24.0,8
460,85.03,62.98,22.050000000000004,1
461,85.03,67.05,17.980000000000004,1
462,85.03,67.06,17.97,2
463,85.03,69.03,16.0,19
464,85.03,69.07,15.960000000000008,8
465,85.03,71.05,13.980000000000004,8
466,85.03,71.09,13.939999999999998,8
467,85.03,72.08,12.950000000000003,1
468,85.03,73.03,12.0,18
469,85.03,79.06,5.969999999999999,2
470,85.03,81.03,4.0,2
471,85.03,81.07,3.960000000000008,11
472,85.03,83.05,1.980000000000004,2
473,85.03,83.09,1.9399999999999977,6
474,85.06,57.03,28.03,1
475,85.06,67.05,18.010000000000005,2
476,85.06,71.05,14.010000000000005,1
477,85.06,79.05,6.010000000000005,1
478,85.06,81.07,3.990000000000009,2
479,85.06,83.05,2.010000000000005,1
480,85.07,53.55,31.519999999999996,1
481,85.07,54.83,30.239999999999995,1
482,85.07,55.06,30.00999999999999,1
483,85.07,57.03,28.039999999999992,2
484,85.07,57.07,27.999999999999993,4
485,85.07,58.54,26.529999999999994,1
486,85.07,58.99,26.07999999999999,1
487,85.07,62.36,22.709999999999994,1
488,85.07,66.43,18.639999999999986,1
489,85.07,67.05,18.019999999999996,1
490,85.07,67.06,18.00999999999999,3
491,85.07,69.03,16.039999999999992,2
492,85.07,69.07,16.0,3
493,85.07,71.05,14.019999999999996,1
494,85.07,71.09,13.97999999999999,1
495,85.07,73.03,12.039999999999992,1
496,85.07,75.59,9.47999999999999,1
497,85.07,79.05,6.019999999999996,2
498,85.07,80.22,4.849999999999994,1
499,85.07,81.07,4.0,4
500,85.07,83.05,2.019999999999996,1
501,85.07,83.09,1.9799999999999898,2
502,85.1,55.06,30.039999999999992,6
503,85.1,57.03,28.069999999999993,4
504,85.1,57.07,28.029999999999994,38
505,85.1,61.03,24.069999999999993,3
506,85.1,62.06,23.039999999999992,1
507,85.1,62.13,22.96999999999999,1
508,85.1,62.76,22.339999999999996,1
509,85.1,64.88,20.22,1
510,85.1,67.05,18.049999999999997,1
511,85.1,67.06,18.039999999999992,17
512,85.1,69.07,16.03,24
513,85.1,71.05,14.049999999999997,1
514,85.1,71.09,14.009999999999991,51
515,85.1,72.24,12.86,1
516,85.1,72.5,12.599999999999994,1
517,85.1,78.76,6.339999999999989,1
518,85.1,79.05,6.049999999999997,3
519,85.1,79.06,6.039999999999992,8
520,85.1,81.03,4.069999999999993,4
521,85.1,81.07,4.030000000000001,38
522,85.1,82.07,3.030000000000001,1
523,85.1,83.09,2.009999999999991,34
524,86.06,57.07,28.990000000000002,1
525,86.06,60.05,26.010000000000005,1
526,86.06,67.06,19.0,1
527,86.06,69.07,16.99000000000001,1
528,86.06,71.09,14.969999999999999,1
529,86.06,81.07,4.990000000000009,1
530,86.06,83.09,2.969999999999999,1
531,86.1,55.05,31.049999999999997,1
532,86.1,57.07,29.029999999999994,1
533,86.1,60.08,26.019999999999996,2
534,86.1,67.06,19.039999999999992,1
535,86.1,71.09,15.009999999999991,1
536,86.1,72.08,14.019999999999996,1
537,86.1,81.07,5.030000000000001,1
538,87.04,55.02,32.02,1
539,87.04,57.03,30.010000000000005,2
540,87.04,57.07,29.970000000000006,1
541,87.04,61.03,26.010000000000005,1
542,87.04,69.03,18.010000000000005,2
543,87.04,73.03,14.010000000000005,2
544,87.04,85.03,2.010000000000005,2
545,87.08,62.98,24.1,1
546,87.08,85.03,2.049999999999997,1
547,89.06,53.19,35.870000000000005,1
548,89.06,55.06,34.0,3
549,89.06,57.07,31.990000000000002,14
550,89.06,62.06,27.0,1
551,89.06,64.01,25.049999999999997,1
552,89.06,67.06,22.0,5
553,89.06,69.03,20.03,1
554,89.06,69.07,19.99000000000001,8
555,89.06,71.09,17.97,9
556,89.06,71.3,17.760000000000005,1
557,89.06,79.05,10.010000000000005,1
558,89.06,79.06,10.0,4
559,89.06,81.07,7.990000000000009,9
560,89.06,83.05,6.010000000000005,1
561,89.06,83.09,5.969999999999999,9
562,89.06,85.07,3.990000000000009,1
563,89.06,85.1,3.960000000000008,9
564,90.33,55.82,34.51,1
565,90.33,67.06,23.269999999999996,1
566,90.33,79.06,11.269999999999996,1
567,90.33,81.07,9.260000000000005,1
568,90.41,55.06,35.349999999999994,1
569,90.41,57.07,33.339999999999996,1
570,90.41,69.07,21.340000000000003,1
571,90.41,71.09,19.319999999999993,1
572,90.41,81.07,9.340000000000003,1
573,90.41,83.09,7.319999999999993,1
574,90.41,85.1,5.310000000000002,1
575,90.98,50.28,40.7,1
576,90.98,51.14,39.84,1
577,90.98,54.17,36.81,1
578,90.98,55.05,35.93000000000001,1
579,90.98,55.06,35.92,3
580,90.98,57.03,33.95,2
581,90.98,57.07,33.910000000000004,3
582,90.98,59.65,31.330000000000005,1
583,90.98,60.05,30.930000000000007,2
584,90.98,62.98,28.000000000000007,1
585,90.98,63.08,27.900000000000006,1
586,90.98,65.37,25.61,1
587,90.98,66.35,24.63000000000001,1
588,90.98,67.05,23.930000000000007,2
589,90.98,67.06,23.92,12
590,90.98,67.66,23.320000000000007,1
591,90.98,69.03,21.950000000000003,1
592,90.98,69.07,21.91000000000001,12
593,90.98,71.05,19.930000000000007,2
594,90.98,71.09,19.89,4
595,90.98,71.18,19.799999999999997,1
596,90.98,73.03,17.950000000000003,1
597,90.98,74.02,16.960000000000008,1
598,90.98,75.21,15.77000000000001,1
599,90.98,77.05,13.930000000000007,1
600,90.98,78.02,12.960000000000008,1
601,90.98,79.01,11.969999999999999,1
602,90.98,79.05,11.930000000000007,9
603,90.98,79.06,11.920000000000002,4
604,90.98,80.77,10.210000000000008,1
605,90.98,81.07,9.91000000000001,16
606,90.98,82.07,8.91000000000001,1
607,90.98,83.05,7.930000000000007,1
608,90.98,83.07,7.910000000000011,1
609,90.98,83.09,7.890000000000001,8
610,90.98,83.35,7.63000000000001,1
611,90.98,84.35,6.63000000000001,1
612,90.98,84.96,6.02000000000001,5
613,90.98,85.03,5.950000000000003,2
614,90.98,85.07,5.910000000000011,1
615,90.98,87.04,3.9399999999999977,1
616,90.98,87.08,3.9000000000000057,1
617,90.98,89.06,1.9200000000000017,3
618,91.04,57.07,33.970000000000006,3
619,91.04,61.03,30.010000000000005,3
620,91.04,67.06,23.980000000000004,4
621,91.04,69.07,21.970000000000013,2
622,91.04,71.09,19.950000000000003,8
623,91.04,79.06,11.980000000000004,2
624,91.04,81.03,10.010000000000005,2
625,91.04,81.07,9.970000000000013,8
626,91.04,83.09,7.950000000000003,6
627,91.04,85.03,6.010000000000005,8
628,91.04,85.1,5.940000000000012,6
629,91.05,54.17,36.879999999999995,1
630,91.05,55.02,36.029999999999994,1
631,91.05,55.05,36.0,5
632,91.05,55.06,35.989999999999995,11
633,91.05,55.94,35.11,1
634,91.05,57.03,34.019999999999996,10
635,91.05,57.07,33.98,5
636,91.05,58.07,32.98,1
637,91.05,60.05,31.0,2
638,91.05,62.13,28.919999999999995,1
639,91.05,62.76,28.29,1
640,91.05,63.08,27.97,1
641,91.05,64.88,26.17,1
642,91.05,65.37,25.679999999999993,1
643,91.05,67.05,24.0,13
644,91.05,67.06,23.989999999999995,36
645,91.05,69.03,22.019999999999996,3
646,91.05,69.07,21.980000000000004,36
647,91.05,71.05,20.0,5
648,91.05,71.09,19.959999999999994,14
649,91.05,72.24,18.810000000000002,1
650,91.05,72.5,18.549999999999997,1
651,91.05,73.03,18.019999999999996,3
652,91.05,78.02,13.030000000000001,1
653,91.05,78.76,12.289999999999992,1
654,91.05,79.01,12.039999999999992,1
655,91.05,79.05,12.0,30
656,91.05,79.06,11.989999999999995,16
657,91.05,81.03,10.019999999999996,3
658,91.05,81.07,9.980000000000004,54
659,91.05,82.07,8.980000000000004,1
660,91.05,83.05,8.0,6
661,91.05,83.09,7.959999999999994,25
662,91.05,84.06,6.989999999999995,1
663,91.05,84.35,6.700000000000003,1
664,91.05,84.96,6.090000000000003,2
665,91.05,85.03,6.019999999999996,4
666,91.05,85.06,5.989999999999995,2
667,91.05,85.07,5.980000000000004,1
668,91.05,85.1,5.950000000000003,6
669,91.05,89.06,1.9899999999999949,4
670,91.06,51.29,39.77,1
671,91.06,55.06,36.0,8
672,91.06,57.03,34.03,3
673,91.06,57.07,33.99,6
674,91.06,63.17,27.89,1
675,91.06,67.05,24.010000000000005,1
676,91.06,67.06,24.0,16
677,91.06,69.07,21.99000000000001,18
678,91.06,71.05,20.010000000000005,1
679,91.06,71.06,20.0,1
680,91.06,71.09,19.97,8
681,91.06,73.05,18.010000000000005,4
682,91.06,79.05,12.010000000000005,2
683,91.06,79.06,12.0,15
684,91.06,81.07,9.990000000000009,20
685,91.06,83.09,7.969999999999999,12
686,91.06,84.96,6.1000000000000085,1
687,91.06,85.03,6.030000000000001,2
688,91.06,85.07,5.990000000000009,1
689,91.06,85.1,5.960000000000008,5
690,91.48,55.06,36.42,2
691,91.48,57.03,34.45,1
692,91.48,57.07,34.410000000000004,4
693,91.48,60.05,31.430000000000007,2
694,91.48,62.13,29.35,1
695,91.48,62.76,28.720000000000006,1
696,91.48,64.88,26.60000000000001,1
697,91.48,67.06,24.42,4
698,91.48,69.07,22.41000000000001,5
699,91.48,71.09,20.39,4
700,91.48,72.24,19.24000000000001,1
701,91.48,72.5,18.980000000000004,1
702,91.48,78.76,12.719999999999999,1
703,91.48,79.06,12.420000000000002,4
704,91.48,81.07,10.41000000000001,5
705,91.48,82.07,9.41000000000001,1
706,91.48,83.09,8.39,5
707,91.48,85.1,6.38000000000001,2
708,91.48,89.06,2.4200000000000017,1
709,91.48,90.41,1.0700000000000074,1
710,91.49,54.17,37.31999999999999,1
711,91.49,55.05,36.44,1
712,91.49,57.03,34.459999999999994,2
713,91.49,57.07,34.419999999999995,1
714,91.49,63.08,28.409999999999997,1
715,91.49,65.37,26.11999999999999,1
716,91.49,67.06,24.429999999999993,2
717,91.49,69.07,22.42,2
718,91.49,71.05,20.439999999999998,1
719,91.49,71.09,20.39999999999999,2
