,parent,daughter,loss,count
2135,128.33,93.07,35.26000000000002,1
2136,128.33,95.05,33.280000000000015,1
2137,128.33,95.09,33.24000000000001,1
2138,128.33,101.06,27.27000000000001,1
2139,128.33,105.07,23.26000000000002,1
2140,128.33,107.09,21.24000000000001,1
2141,128.33,109.07,19.26000000000002,1
2142,128.33,109.1,19.230000000000018,1
2143,128.33,111.08,17.250000000000014,1
2144,128.33,117.07,11.26000000000002,1
2145,128.33,119.09,9.240000000000009,1
2146,128.33,121.1,7.230000000000018,1
2147,128.33,123.08,5.250000000000014,1
2148,128.33,123.12,5.210000000000008,1
2149,128.98,98.97,30.00999999999999,2
2150,128.98,110.97,18.00999999999999,2
2151,128.98,116.98,11.999999999999986,2
2152,129.05,55.06,73.99000000000001,2
2153,129.05,57.07,71.98000000000002,5
2154,129.05,69.07,59.98000000000002,1
2155,129.05,71.05,58.000000000000014,1
2156,129.05,71.09,57.96000000000001,4
2157,129.05,81.07,47.98000000000002,1
2158,129.05,83.05,46.000000000000014,3
2159,129.05,83.09,45.96000000000001,1
2160,129.05,85.03,44.02000000000001,1
2161,129.05,85.1,43.95000000000002,1
2162,129.05,93.07,35.98000000000002,1
2163,129.05,95.09,33.96000000000001,1
2164,129.05,97.1,31.950000000000017,1
2165,129.05,101.06,27.99000000000001,5
2166,129.05,107.09,21.960000000000008,1
2167,129.05,109.1,19.950000000000017,1
2168,129.05,111.04,18.010000000000005,4
2169,129.05,111.12,17.930000000000007,1
2170,129.05,121.1,7.950000000000017,1
2171,129.05,125.06,3.990000000000009,1
2172,129.05,126.09,2.960000000000008,1
2173,129.05,127.08,1.970000000000013,1
2174,129.06,66.59,62.47,1
2175,129.06,79.58,49.480000000000004,1
2176,129.06,86.15,42.91,1
2177,129.06,91.48,37.58,1
2178,129.06,106.47,22.590000000000003,1
2179,129.06,111.04,18.019999999999996,1
2180,129.06,122.25,6.810000000000002,1
2181,129.07,55.05,74.02,3
2182,129.07,55.06,74.00999999999999,1
2183,129.07,57.03,72.03999999999999,1
2184,129.07,67.05,62.019999999999996,7
2185,129.07,67.06,62.00999999999999,3
2186,129.07,69.03,60.03999999999999,1
2187,129.07,69.07,60.0,10
2188,129.07,71.05,58.019999999999996,1
2189,129.07,79.05,50.019999999999996,8
2190,129.07,79.06,50.00999999999999,2
2191,129.07,81.03,48.03999999999999,1
2192,129.07,81.07,48.0,10
2193,129.07,83.05,46.019999999999996,2
2194,129.07,83.09,45.97999999999999,5
2195,129.07,85.06,44.00999999999999,1
2196,129.07,89.06,40.00999999999999,1
2197,129.07,89.81,39.25999999999999,1
2198,129.07,90.98,38.08999999999999,2
2199,129.07,91.05,38.019999999999996,10
2200,129.07,91.48,37.58999999999999,1
2201,129.07,93.07,36.0,10
2202,129.07,95.05,34.019999999999996,9
2203,129.07,95.08,33.989999999999995,7
2204,129.07,95.09,33.97999999999999,3
2205,129.07,97.06,32.00999999999999,6
2206,129.07,97.07,32.0,2
2207,129.07,97.1,31.97,2
2208,129.07,105.07,24.0,10
2209,129.07,107.08,21.989999999999995,7
2210,129.07,107.09,21.97999999999999,3
2211,129.07,109.06,20.00999999999999,8
2212,129.07,109.07,20.0,1
2213,129.07,109.1,19.97,10
2214,129.07,111.08,17.989999999999995,1
2215,129.07,117.07,12.0,9
2216,129.07,119.08,9.989999999999995,7
2217,129.07,119.09,9.97999999999999,3
2218,129.07,121.06,8.009999999999991,5
2219,129.07,121.1,7.969999999999999,10
2220,129.07,123.08,5.989999999999995,3
2221,129.07,123.12,5.949999999999989,7
2222,129.07,124.04,5.029999999999987,1
2223,129.07,125.1,3.969999999999999,2
2224,129.14,72.08,57.05999999999999,3
2225,129.14,84.08,45.05999999999999,1
2226,129.14,112.11,17.029999999999987,3
2227,129.52,55.93,73.59,1
2228,129.52,56.96,72.56,1
2229,129.52,67.05,62.47000000000001,1
2230,129.52,69.07,60.45000000000002,1
2231,129.52,79.05,50.47000000000001,1
2232,129.52,80.06,49.46000000000001,1
2233,129.52,81.07,48.45000000000002,1
2234,129.52,82.07,47.45000000000002,1
2235,129.52,86.1,43.420000000000016,1
2236,129.52,91.05,38.47000000000001,1
2237,129.52,93.07,36.45000000000002,1
2238,129.52,94.07,35.45000000000002,1
2239,129.52,95.08,34.44000000000001,1
2240,129.52,104.11,25.41000000000001,1
2241,129.52,107.08,22.440000000000012,1
2242,129.52,108.09,21.430000000000007,1
2243,129.52,109.1,20.420000000000016,1
2244,129.52,121.1,8.420000000000016,1
2245,129.52,122.1,7.420000000000016,1
2246,130.01,88.95,41.05999999999999,1
2247,130.01,97.01,32.999999999999986,1
2248,130.02,88.95,41.07000000000001,1
2249,130.02,97.01,33.010000000000005,1
2250,130.05,84.04,46.010000000000005,1
2251,130.05,99.05,31.000000000000014,1
2252,130.05,127.05,3.000000000000014,1
2253,131.0,98.97,32.03,2
2254,131.0,112.99,18.010000000000005,1
2255,131.0,116.98,14.019999999999996,1
2256,131.03,57.03,74.0,1
2257,131.03,60.08,70.95,1
2258,131.03,86.1,44.93000000000001,1
2259,131.03,104.11,26.92,1
2260,131.03,125.0,6.030000000000001,1
2261,131.05,82.06,48.99000000000001,9
2262,131.05,90.98,40.07000000000001,1
2263,131.05,96.08,34.97000000000001,1
2264,131.05,98.98,32.07000000000001,1
2265,131.05,103.05,28.000000000000014,6
2266,131.05,124.11,6.940000000000012,1
2267,131.08,55.02,76.06,2
2268,131.08,55.05,76.03000000000002,10
2269,131.08,57.03,74.05000000000001,3
2270,131.08,57.07,74.01000000000002,1
2271,131.08,61.03,70.05000000000001,2
2272,131.08,67.05,64.03000000000002,31
2273,131.08,69.03,62.05000000000001,4
2274,131.08,69.07,62.01000000000002,28
2275,131.08,71.05,60.030000000000015,9
2276,131.08,73.03,58.05000000000001,2
2277,131.08,79.05,52.030000000000015,30
2278,131.08,81.03,50.05000000000001,2
2279,131.08,81.07,50.01000000000002,36
2280,131.08,83.05,48.030000000000015,3
2281,131.08,83.09,47.99000000000001,8
2282,131.08,85.03,46.05000000000001,6
2283,131.08,85.06,46.02000000000001,3
2284,131.08,89.06,42.02000000000001,1
2285,131.08,89.81,41.27000000000001,1
2286,131.08,90.98,40.10000000000001,5
2287,131.08,91.04,40.040000000000006,3
2288,131.08,91.05,40.030000000000015,32
2289,131.08,91.48,39.60000000000001,1
2290,131.08,93.07,38.01000000000002,38
2291,131.08,95.05,36.030000000000015,14
2292,131.08,95.08,36.000000000000014,38
2293,131.08,97.03,34.05000000000001,3
2294,131.08,97.06,34.02000000000001,13
2295,131.08,97.1,33.98000000000002,1
2296,131.08,98.98,32.10000000000001,3
2297,131.08,99.04,32.040000000000006,2
2298,131.08,105.07,26.01000000000002,37
2299,131.08,107.05,24.030000000000015,1
2300,131.08,107.08,24.000000000000014,36
2301,131.08,109.03,22.05000000000001,2
2302,131.08,109.06,22.02000000000001,20
2303,131.08,109.1,21.980000000000018,32
2304,131.08,111.08,20.000000000000014,5
2305,131.08,117.07,14.01000000000002,16
2306,131.08,119.08,12.000000000000014,36
2307,131.08,121.06,10.02000000000001,9
2308,131.08,121.1,9.980000000000018,33
2309,131.08,123.08,8.000000000000014,10
2310,131.08,123.12,7.960000000000008,21
2311,131.08,125.09,5.990000000000009,2
2312,131.08,125.1,5.980000000000018,1
2313,131.08,127.04,4.040000000000006,3
2314,131.08,128.02,3.0600000000000023,1
2315,131.08,129.07,2.0100000000000193,7
2316,131.09,55.06,76.03,15
2317,131.09,55.07,76.02000000000001,1
2318,131.09,56.67,74.42,1
2319,131.09,57.03,74.06,4
2320,131.09,57.07,74.02000000000001,4
2321,131.09,59.05,72.04,1
2322,131.09,67.05,64.04,2
2323,131.09,67.06,64.03,30
2324,131.09,69.03,62.06,2
2325,131.09,69.07,62.02000000000001,34
2326,131.09,71.05,60.040000000000006,1
2327,131.09,71.09,60.0,4
2328,131.09,79.05,52.040000000000006,16
2329,131.09,79.06,52.03,18
2330,131.09,81.03,50.06,3
2331,131.09,81.07,50.02000000000001,38
2332,131.09,83.05,48.040000000000006,5
2333,131.09,83.09,48.0,24
2334,131.09,85.03,46.06,5
2335,131.09,85.07,46.02000000000001,1
2336,131.09,85.1,45.99000000000001,3
2337,131.09,89.06,42.03,8
2338,131.09,91.04,40.05,2
2339,131.09,91.05,40.040000000000006,32
2340,131.09,91.06,40.03,3
2341,131.09,91.48,39.61,1
2342,131.09,93.07,38.02000000000001,38
2343,131.09,95.05,36.040000000000006,11
2344,131.09,95.09,36.0,38
2345,131.09,97.03,34.06,2
2346,131.09,97.06,34.03,1
2347,131.09,97.07,34.02000000000001,9
2348,131.09,97.1,33.99000000000001,5
2349,131.09,101.06,30.03,1
2350,131.09,105.07,26.02000000000001,38
2351,131.09,107.09,24.0,38
2352,131.09,109.03,22.060000000000002,1
2353,131.09,109.06,22.03,2
2354,131.09,109.07,22.02000000000001,5
2355,131.09,109.1,21.99000000000001,35
2356,131.09,111.08,20.010000000000005,1
2357,131.09,111.12,19.97,1
2358,131.09,117.07,14.02000000000001,19
2359,131.09,119.06,12.030000000000001,1
2360,131.09,119.09,12.0,38
2361,131.09,121.07,10.02000000000001,2
2362,131.09,121.1,9.990000000000009,37
2363,131.09,123.08,8.010000000000005,6
2364,131.09,123.12,7.969999999999999,15
2365,131.09,124.04,7.049999999999997,1
2366,131.09,125.1,5.990000000000009,1
2367,131.09,127.04,4.049999999999997,2
2368,131.09,127.11,3.980000000000004,1
2369,131.09,128.33,2.759999999999991,1
2370,131.09,129.07,2.0200000000000102,3
2371,132.05,82.06,49.99000000000001,1
2372,132.05,103.05,29.000000000000014,1
2373,132.05,131.05,1.0,1
2374,132.09,67.05,65.04,1
2375,132.09,69.07,63.02000000000001,1
2376,132.09,79.05,53.040000000000006,1
2377,132.09,81.07,51.02000000000001,1
2378,132.09,90.98,41.11,1
2379,132.09,91.05,41.040000000000006,1
2380,132.09,93.07,39.02000000000001,1
2381,132.09,95.05,37.040000000000006,1
2382,132.09,95.08,37.010000000000005,1
2383,132.09,97.06,35.03,1
2384,132.09,105.07,27.02000000000001,1
2385,132.09,107.08,25.010000000000005,1
2386,132.09,109.06,23.03,1
2387,132.09,109.1,22.99000000000001,1
2388,132.09,117.07,15.02000000000001,1
2389,132.09,119.08,13.010000000000005,1
2390,132.09,121.06,11.030000000000001,1
2391,132.09,121.1,10.990000000000009,1
2392,132.09,123.08,9.010000000000005,1
2393,132.09,123.12,8.969999999999999,1
2394,132.09,129.07,3.0200000000000102,1
2395,132.09,131.08,1.009999999999991,1
2396,132.1,86.1,46.0,1
2397,132.1,93.07,39.03,1
2398,132.1,109.06,23.039999999999992,1
2399,132.1,128.11,3.9899999999999807,1
2400,133.05,57.03,76.02000000000001,4
2401,133.05,57.07,75.98000000000002,1
2402,133.05,61.03,72.02000000000001,2
2403,133.05,63.04,70.01000000000002,1
2404,133.05,69.03,64.02000000000001,7
2405,133.05,70.07,62.98000000000002,1
2406,133.05,73.03,60.02000000000001,6
2407,133.05,85.03,48.02000000000001,7
2408,133.05,87.04,46.010000000000005,1
2409,133.05,91.05,42.000000000000014,1
2410,133.05,97.03,36.02000000000001,7
2411,133.05,115.04,18.010000000000005,7
2412,133.05,119.11,13.940000000000012,1
2413,133.05,121.03,12.02000000000001,1
2414,133.05,127.04,6.010000000000005,5
2415,133.07,67.06,66.00999999999999,1
2416,133.07,69.07,64.0,1
2417,133.07,81.07,52.0,1
2418,133.07,83.09,49.97999999999999,1
2419,133.07,93.07,40.0,1
2420,133.07,95.09,37.97999999999999,1
2421,133.07,97.07,36.0,1
2422,133.07,105.07,28.0,1
2423,133.07,107.09,25.97999999999999,1
2424,133.07,109.1,23.97,1
2425,133.07,119.09,13.97999999999999,1
2426,133.07,121.1,11.969999999999999,1
2427,133.07,127.11,5.959999999999994,1
2428,133.07,131.09,1.9799999999999898,1
2429,133.08,57.07,76.01000000000002,11
2430,133.08,67.05,66.03000000000002,1
2431,133.08,71.09,61.99000000000001,16
2432,133.08,81.07,52.01000000000002,1
2433,133.08,82.06,51.02000000000001,1
2434,133.08,84.08,49.000000000000014,1
2435,133.08,85.1,47.98000000000002,13
2436,133.08,87.04,46.040000000000006,9
2437,133.08,89.06,44.02000000000001,27
2438,133.08,93.07,40.01000000000002,1
2439,133.08,95.08,38.000000000000014,1
2440,133.08,100.07,33.01000000000002,1
2441,133.08,113.1,19.980000000000018,1
2442,133.08,121.06,12.02000000000001,10
2443,133.09,55.06,78.03,2
2444,133.09,57.07,76.02000000000001,15
2445,133.09,67.06,66.03,3
2446,133.09,69.03,64.06,1
2447,133.09,69.07,64.02000000000001,6
2448,133.09,71.09,62.0,27
2449,133.09,73.03,60.06,5
2450,133.09,73.07,60.02000000000001,9
2451,133.09,79.05,54.040000000000006,2
2452,133.09,79.06,54.03,3
2453,133.09,80.06,53.03,5
2454,133.09,81.02,52.07000000000001,2
2455,133.09,81.03,52.06,1
2456,133.09,81.07,52.02000000000001,7
2457,133.09,83.05,50.040000000000006,1
2458,133.09,83.09,50.0,4
2459,133.09,85.03,48.06,1
2460,133.09,85.1,47.99000000000001,36
2461,133.09,87.04,46.05,25
2462,133.09,89.06,44.03,49
2463,133.09,91.05,42.040000000000006,4
2464,133.09,91.06,42.03,1
2465,133.09,93.07,40.02000000000001,6
2466,133.09,94.03,39.06,2
2467,133.09,95.05,38.040000000000006,2
2468,133.09,95.09,38.0,7
2469,133.09,97.03,36.06,1
2470,133.09,97.07,36.02000000000001,1
2471,133.09,102.07,31.02000000000001,13
2472,133.09,105.07,28.02000000000001,6
2473,133.09,107.09,26.0,6
2474,133.09,109.03,24.060000000000002,1
2475,133.09,109.1,23.99000000000001,5
2476,133.09,117.07,16.02000000000001,3
2477,133.09,117.09,16.0,8
2478,133.09,119.09,14.0,6
2479,133.09,121.1,11.990000000000009,6
2480,133.09,123.08,10.010000000000005,1
2481,133.09,123.12,9.969999999999999,2
2482,133.09,124.08,9.010000000000005,2
2483,133.09,127.04,6.049999999999997,1
2484,133.09,127.08,6.010000000000005,1
2485,133.09,131.09,2.0,6
2486,133.1,55.02,78.07999999999998,2
2487,133.1,55.05,78.05,12
2488,133.1,55.06,78.03999999999999,19
2489,133.1,55.07,78.03,1
2490,133.1,55.93,77.16999999999999,2
2491,133.1,56.67,76.42999999999999,1
2492,133.1,57.03,76.07,4
2493,133.1,57.07,76.03,6
2494,133.1,59.05,74.05,1
2495,133.1,61.03,72.07,2
2496,133.1,67.05,66.05,36
2497,133.1,67.06,66.03999999999999,40
2498,133.1,69.03,64.07,6
2499,133.1,69.07,64.03,76
2500,133.1,71.05,62.05,8
2501,133.1,71.09,62.00999999999999,7
2502,133.1,73.03,60.06999999999999,3
2503,133.1,79.05,54.05,50
2504,133.1,79.06,54.03999999999999,23
2505,133.1,81.03,52.06999999999999,7
2506,133.1,81.07,52.03,90
2507,133.1,83.05,50.05,12
2508,133.1,83.09,50.00999999999999,45
2509,133.1,85.03,48.06999999999999,11
2510,133.1,85.06,48.03999999999999,3
2511,133.1,85.07,48.03,1
2512,133.1,85.1,48.0,4
2513,133.1,86.1,47.0,1
2514,133.1,89.06,44.03999999999999,8
2515,133.1,89.81,43.28999999999999,1
2516,133.1,90.98,42.11999999999999,5
2517,133.1,91.04,42.05999999999999,6
2518,133.1,91.05,42.05,68
2519,133.1,91.06,42.03999999999999,3
2520,133.1,91.48,41.61999999999999,2
2521,133.1,93.07,40.03,91
2522,133.1,95.05,38.05,28
2523,133.1,95.08,38.019999999999996,39
2524,133.1,95.09,38.00999999999999,51
2525,133.1,97.03,36.06999999999999,7
2526,133.1,97.06,36.03999999999999,14
2527,133.1,97.07,36.03,9
2528,133.1,97.1,36.0,13
2529,133.1,98.98,34.11999999999999,3
2530,133.1,99.04,34.05999999999999,3
2531,133.1,101.06,32.03999999999999,1
2532,133.1,103.04,30.059999999999988,1
2533,133.1,104.11,28.989999999999995,1
2534,133.1,105.07,28.03,85
2535,133.1,107.05,26.049999999999997,2
2536,133.1,107.08,26.019999999999996,41
2537,133.1,107.09,26.00999999999999,47
2538,133.1,109.03,24.069999999999993,6
2539,133.1,109.06,24.039999999999992,23
2540,133.1,109.07,24.03,6
2541,133.1,109.1,24.0,84
2542,133.1,111.04,22.059999999999988,1
2543,133.1,111.08,22.019999999999996,7
2544,133.1,111.12,21.97999999999999,3
2545,133.1,117.07,16.03,34
2546,133.1,119.06,14.039999999999992,1
2547,133.1,119.08,14.019999999999996,38
2548,133.1,119.09,14.009999999999991,47
2549,133.1,121.06,12.039999999999992,10
2550,133.1,121.07,12.030000000000001,2
2551,133.1,121.1,12.0,86
2552,133.1,123.08,10.019999999999996,16
2553,133.1,123.12,9.97999999999999,39
2554,133.1,124.04,9.059999999999988,1
2555,133.1,125.06,8.039999999999992,2
2556,133.1,125.09,8.009999999999991,2
2557,133.1,125.1,8.0,2
2558,133.1,125.13,7.969999999999999,1
2559,133.1,127.04,6.059999999999988,7
2560,133.1,127.11,5.989999999999995,1
2561,133.1,128.02,5.079999999999984,1
2562,133.1,128.11,4.989999999999981,1
2563,133.1,128.33,4.769999999999982,1
2564,133.1,129.07,4.030000000000001,10
2565,133.1,131.08,2.019999999999982,32
2566,133.1,131.09,2.009999999999991,38
2567,133.1,132.09,1.009999999999991,1
2568,133.1,132.1,1.0,1
2569,134.08,67.05,67.03000000000002,1
2570,134.08,79.05,55.030000000000015,1
2571,134.08,81.07,53.01000000000002,1
2572,134.08,82.06,52.02000000000001,1
2573,134.08,88.04,46.040000000000006,1
2574,134.08,93.07,41.01000000000002,1
2575,134.08,98.06,36.02000000000001,1
2576,134.08,100.07,34.01000000000002,1
2577,134.08,116.07,18.01000000000002,1
2578,134.08,128.07,6.010000000000019,1
2579,134.9,64.31,70.59,1
2580,134.9,79.05,55.85000000000001,1
2581,134.9,81.07,53.83000000000001,1
2582,134.9,93.07,41.83000000000001,1
2583,134.9,95.09,39.81,1
2584,135.04,89.04,45.999999999999986,2
2585,135.04,117.03,18.00999999999999,2
2586,135.07,67.05,68.02,1
2587,135.07,69.07,66.0,1
2588,135.07,79.05,56.019999999999996,1
2589,135.07,81.07,54.0,1
2590,135.07,83.09,51.97999999999999,1
2591,135.07,91.05,44.019999999999996,1
2592,135.07,93.07,42.0,1
2593,135.07,95.05,40.019999999999996,1
2594,135.07,95.08,39.989999999999995,1
2595,135.07,97.06,38.00999999999999,1
2596,135.07,105.07,30.0,1
2597,135.07,107.08,27.989999999999995,1
2598,135.07,109.06,26.00999999999999,1
2599,135.07,109.1,25.97,1
2600,135.07,111.08,23.989999999999995,1
2601,135.07,117.07,18.0,1
2602,135.07,119.08,15.989999999999995,1
2603,135.07,121.1,13.969999999999999,1
2604,135.07,123.12,11.949999999999989,1
2605,135.07,129.07,6.0,1
2606,135.07,131.08,3.9899999999999807,1
2607,135.07,133.1,1.9699999999999989,1
2608,135.08,55.05,80.03000000000002,4
2609,135.08,55.06,80.02000000000001,5
2610,135.08,55.07,80.01000000000002,1
2611,135.08,56.67,78.41000000000001,1
2612,135.08,57.03,78.05000000000001,2
2613,135.08,57.07,78.01000000000002,5
2614,135.08,59.05,76.03000000000002,1
2615,135.08,67.05,68.03000000000002,13
2616,135.08,67.06,68.02000000000001,6
2617,135.08,69.03,66.05000000000001,3
2618,135.08,69.07,66.01000000000002,19
2619,135.08,71.05,64.03000000000002,8
2620,135.08,71.09,63.99000000000001,3
2621,135.08,79.05,56.030000000000015,15
2622,135.08,79.06,56.02000000000001,1
2623,135.08,81.07,54.01000000000002,24
2624,135.08,83.05,52.030000000000015,5
2625,135.08,83.09,51.99000000000001,10
2626,135.08,84.96,50.12000000000002,2
2627,135.08,85.03,50.05000000000001,1
2628,135.08,85.06,50.02000000000001,4
2629,135.08,85.07,50.01000000000002,1
2630,135.08,85.1,49.98000000000002,3
2631,135.08,89.06,46.02000000000001,1
2632,135.08,90.98,44.10000000000001,2
2633,135.08,91.05,44.030000000000015,19
2634,135.08,93.07,42.01000000000002,25
2635,135.08,95.05,40.030000000000015,16
2636,135.08,95.08,40.000000000000014,17
2637,135.08,95.09,39.99000000000001,8
2638,135.08,97.03,38.05000000000001,1
2639,135.08,97.06,38.02000000000001,10
2640,135.08,97.07,38.01000000000002,2
2641,135.08,97.1,37.98000000000002,4
2642,135.08,98.98,36.10000000000001,2
2643,135.08,99.04,36.040000000000006,1
2644,135.08,101.06,34.02000000000001,1
2645,135.08,103.04,32.040000000000006,1
2646,135.08,105.07,30.01000000000002,25
2647,135.08,107.05,28.030000000000015,1
2648,135.08,107.08,28.000000000000014,20
2649,135.08,107.09,27.99000000000001,8
2650,135.08,109.03,26.05000000000001,1
2651,135.08,109.06,26.02000000000001,20
2652,135.08,109.07,26.01000000000002,4
2653,135.08,109.1,25.980000000000018,25
2654,135.08,111.04,24.040000000000006,1
2655,135.08,111.08,24.000000000000014,7
2656,135.08,111.12,23.960000000000008,2
2657,135.08,113.06,22.02000000000001,1
2658,135.08,117.07,18.01000000000002,14
2659,135.08,119.06,16.02000000000001,1
2660,135.08,119.08,16.000000000000014,17
2661,135.08,119.09,15.990000000000009,6
2662,135.08,121.06,14.02000000000001,8
2663,135.08,121.07,14.01000000000002,1
2664,135.08,121.1,13.980000000000018,24
2665,135.08,123.08,12.000000000000014,13
2666,135.08,123.12,11.960000000000008,11
2667,135.08,125.06,10.02000000000001,2
2668,135.08,125.09,9.990000000000009,2
2669,135.08,125.1,9.980000000000018,1
2670,135.08,125.13,9.950000000000017,1
2671,135.08,127.04,8.040000000000006,1
2672,135.08,128.02,7.060000000000002,1
2673,135.08,128.33,6.75,1
2674,135.08,129.07,6.010000000000019,5
2675,135.08,131.08,4.0,17
2676,135.08,131.09,3.990000000000009,5
2677,135.08,132.09,2.990000000000009,1
2678,135.08,133.1,1.9800000000000182,21
2679,135.12,55.02,80.1,2
2680,135.12,55.05,80.07000000000001,10
2681,135.12,55.06,80.06,18
2682,135.12,55.07,80.05000000000001,1
2683,135.12,55.93,79.19,2
2684,135.12,56.67,78.45,1
2685,135.12,56.96,78.16,1
2686,135.12,57.03,78.09,4
2687,135.12,57.07,78.05000000000001,6
2688,135.12,59.05,76.07000000000001,1
2689,135.12,61.03,74.09,4
2690,135.12,67.05,68.07000000000001,42
2691,135.12,67.06,68.06,37
2692,135.12,69.03,66.09,7
2693,135.12,69.07,66.05000000000001,80
2694,135.12,71.05,64.07000000000001,4
2695,135.12,71.09,64.03,11
2696,135.12,73.03,62.09,3
2697,135.12,79.05,56.07000000000001,56
2698,135.12,79.06,56.06,21
2699,135.12,80.06,55.06,1
2700,135.12,81.03,54.09,8
2701,135.12,81.07,54.05000000000001,98
2702,135.12,82.07,53.05000000000001,1
2703,135.12,83.05,52.07000000000001,9
2704,135.12,83.08,52.040000000000006,1
2705,135.12,83.09,52.03,51
2706,135.12,84.96,50.16000000000001,1
2707,135.12,85.03,50.09,15
2708,135.12,85.06,50.06,1
2709,135.12,85.07,50.05000000000001,1
2710,135.12,85.1,50.02000000000001,6
2711,135.12,86.1,49.02000000000001,1
2712,135.12,89.06,46.06,8
2713,135.12,89.81,45.31,1
2714,135.12,90.98,44.14,5
2715,135.12,91.04,44.08,9
2716,135.12,91.05,44.07000000000001,60
2717,135.12,91.06,44.06,3
2718,135.12,91.48,43.64,2
2719,135.12,93.07,42.05000000000001,93
2720,135.12,94.07,41.05000000000001,1
2721,135.12,95.05,40.07000000000001,24
2722,135.12,95.08,40.040000000000006,52
2723,135.12,95.09,40.03,50
2724,135.12,97.03,38.09,9
2725,135.12,97.06,38.06,12
2726,135.12,97.07,38.05000000000001,9
2727,135.12,97.1,38.02000000000001,11
2728,135.12,98.98,36.14,3
2729,135.12,99.04,36.08,5
2730,135.12,101.06,34.06,2
2731,135.12,104.11,31.010000000000005,2
2732,135.12,105.07,30.05000000000001,71
2733,135.12,107.08,28.040000000000006,43
2734,135.12,107.09,28.03,48
2735,135.12,108.09,27.03,1
2736,135.12,109.03,26.090000000000003,4
2737,135.12,109.06,26.060000000000002,14
2738,135.12,109.07,26.05000000000001,5
2739,135.12,109.1,26.02000000000001,83
2740,135.12,111.04,24.08,1
2741,135.12,111.08,24.040000000000006,3
2742,135.12,111.12,24.0,4
2743,135.12,117.07,18.05000000000001,32
2744,135.12,119.06,16.060000000000002,1
2745,135.12,119.08,16.040000000000006,28
2746,135.12,119.09,16.03,43
2747,135.12,121.06,14.060000000000002,8
2748,135.12,121.07,14.050000000000011,2
2749,135.12,121.1,14.02000000000001,98
2750,135.12,122.1,13.02000000000001,1
2751,135.12,123.08,12.040000000000006,12
2752,135.12,123.12,12.0,40
2753,135.12,124.04,11.079999999999998,1
2754,135.12,125.06,10.060000000000002,2
2755,135.12,125.09,10.030000000000001,2
2756,135.12,125.1,10.02000000000001,2
2757,135.12,127.04,8.079999999999998,10
2758,135.12,127.08,8.040000000000006,1
2759,135.12,127.11,8.010000000000005,1
2760,135.12,128.33,6.789999999999992,1
2761,135.12,129.05,6.069999999999993,1
2762,135.12,129.07,6.050000000000011,10
2763,135.12,129.52,5.599999999999994,1
2764,135.12,131.08,4.039999999999992,26
2765,135.12,131.09,4.030000000000001,35
2766,135.12,132.09,3.030000000000001,1
2767,135.12,133.07,2.0500000000000114,1
2768,135.12,133.09,2.030000000000001,5
2769,135.12,133.1,2.0200000000000102,72
2770,136.07,81.02,55.05,2
2771,136.07,89.06,47.00999999999999,2
2772,136.07,94.03,42.03999999999999,2
2773,136.07,103.05,33.019999999999996,1
2774,136.07,105.03,31.039999999999992,1
2775,136.07,108.08,27.989999999999995,1
2776,136.07,131.05,5.019999999999982,1
2777,136.07,133.09,2.9799999999999898,2
2778,136.11,84.08,52.030000000000015,2
2779,136.11,110.1,26.01000000000002,1
2780,136.12,55.93,80.19,1
2781,136.12,56.96,79.16,1
2782,136.12,67.05,69.07000000000001,1
2783,136.12,69.07,67.05000000000001,1
2784,136.12,79.05,57.07000000000001,1
2785,136.12,80.06,56.06,1
2786,136.12,81.07,55.05000000000001,1
2787,136.12,82.07,54.05000000000001,1
2788,136.12,86.1,50.02000000000001,1
2789,136.12,91.05,45.07000000000001,1
2790,136.12,93.07,43.05000000000001,1
2791,136.12,94.07,42.05000000000001,1
2792,136.12,95.08,41.040000000000006,1
2793,136.12,104.11,32.010000000000005,1
2794,136.12,107.08,29.040000000000006,1
2795,136.12,108.09,28.03,1
2796,136.12,109.1,27.02000000000001,1
2797,136.12,121.1,15.02000000000001,1
2798,136.12,122.1,14.02000000000001,1
2799,136.12,129.52,6.599999999999994,1
2800,136.12,135.12,1.0,1
2801,137.06,55.06,82.0,2
2802,137.06,57.07,79.99000000000001,3
2803,137.06,67.06,70.0,2
2804,137.06,69.07,67.99000000000001,3
2805,137.06,71.09,65.97,3
2806,137.06,81.07,55.99000000000001,3
2807,137.06,83.05,54.010000000000005,2
2808,137.06,83.09,53.97,3
2809,137.06,85.1,51.96000000000001,2
2810,137.06,93.07,43.99000000000001,2
2811,137.06,95.09,41.97,3
2812,137.06,97.1,39.96000000000001,3
2813,137.06,105.07,31.99000000000001,1
2814,137.06,107.09,29.97,3
2815,137.06,109.06,28.0,1
2816,137.06,109.1,27.960000000000008,2
2817,137.06,111.12,25.939999999999998,3
2818,137.06,119.09,17.97,1
2819,137.06,121.06,16.0,1
2820,137.06,121.1,15.960000000000008,2
2821,137.06,123.08,13.980000000000004,1
2822,137.06,123.12,13.939999999999998,1
2823,137.06,125.06,12.0,1
2824,137.06,125.13,11.930000000000007,1
2825,137.06,133.1,3.960000000000008,1
2826,137.06,135.08,1.9799999999999898,2
2827,137.09,55.05,82.04,5
2828,137.09,55.93,81.16,1
2829,137.09,57.07,80.02000000000001,1
2830,137.09,67.05,70.04,6
2831,137.09,69.03,68.06,2
2832,137.09,69.07,68.02000000000001,7
