,parent,loss,count
157,105.034,22.968000000000004,1
158,105.034,22.96900000000001,1
159,105.034,22.970000000000013,1
160,105.034,24.17200000000001,1
161,105.034,24.173000000000002,1
162,105.034,24.174000000000007,1
163,105.034,31.185000000000002,1
164,105.034,48.275000000000006,1
165,105.035,8.884,1
166,105.035,8.884999999999991,1
167,105.035,8.885999999999996,1
168,105.035,14.055999999999997,1
169,105.035,14.057000000000002,1
170,105.035,14.057999999999993,1
171,105.035,14.058999999999997,1
172,105.035,14.060000000000002,1
173,105.035,22.968000000000004,1
174,105.035,22.968999999999994,1
175,105.035,22.97,1
176,105.035,22.971000000000004,1
177,105.035,24.173000000000002,1
178,105.035,24.173999999999992,1
179,105.035,24.174999999999997,1
180,105.035,31.185999999999993,1
181,105.035,48.275999999999996,1
182,105.036,8.885000000000005,1
183,105.036,8.885999999999996,1
184,105.036,8.887,1
185,105.036,14.057000000000002,1
186,105.036,14.058000000000007,1
187,105.036,14.058999999999997,1
188,105.036,14.060000000000002,1
189,105.036,14.061000000000007,1
190,105.036,22.96900000000001,1
191,105.036,22.97,1
192,105.036,22.971000000000004,1
193,105.036,22.97200000000001,1
194,105.036,24.174000000000007,1
195,105.036,24.174999999999997,1
196,105.036,24.176000000000002,1
197,105.036,31.186999999999998,1
198,105.036,48.277,1
199,106.95,1.9140000000000015,1
200,106.95,1.9150000000000063,1
201,106.95,1.9159999999999968,1
202,106.95,1.9170000000000016,1
203,106.95,1.9180000000000064,1
204,106.95,10.799000000000007,1
205,106.95,10.799999999999997,1
206,106.95,10.801000000000002,1
207,106.95,15.971000000000004,1
208,106.95,15.972000000000008,1
209,106.95,15.972999999999999,1
210,106.95,15.974000000000004,1
211,106.95,15.975000000000009,1
212,106.95,24.88300000000001,1
213,106.95,24.884,1
214,106.95,24.885000000000005,1
215,106.95,24.88600000000001,1
216,106.95,26.088000000000008,1
217,106.95,26.089,1
218,106.95,26.090000000000003,1
219,106.95,33.101,1
220,106.95,50.191,1
221,106.951,1.914999999999992,1
222,106.951,1.9159999999999968,1
223,106.951,1.9169999999999874,1
224,106.951,1.9179999999999922,1
225,106.951,1.918999999999997,1
226,106.951,10.799999999999997,1
227,106.951,10.800999999999988,1
228,106.951,10.801999999999992,1
229,106.951,15.971999999999994,1
230,106.951,15.972999999999999,1
231,106.951,15.97399999999999,1
232,106.951,15.974999999999994,1
233,106.951,15.975999999999999,1
234,106.951,24.884,1
235,106.951,24.88499999999999,1
236,106.951,24.885999999999996,1
237,106.951,24.887,1
238,106.951,26.089,1
239,106.951,26.08999999999999,1
240,106.951,26.090999999999994,1
241,106.951,33.10199999999999,1
242,106.951,50.19199999999999,1
243,106.952,1.9159999999999968,1
244,106.952,1.9170000000000016,1
245,106.952,1.9179999999999922,1
246,106.952,1.918999999999997,1
247,106.952,1.9200000000000017,1
248,106.952,10.801000000000002,1
249,106.952,10.801999999999992,1
250,106.952,10.802999999999997,1
251,106.952,15.972999999999999,1
252,106.952,15.974000000000004,1
253,106.952,15.974999999999994,1
254,106.952,15.975999999999999,1
255,106.952,15.977000000000004,1
256,106.952,24.885000000000005,1
257,106.952,24.885999999999996,1
258,106.952,24.887,1
259,106.952,24.888000000000005,1
260,106.952,26.090000000000003,1
261,106.952,26.090999999999994,1
262,106.952,26.092,1
263,106.952,33.102999999999994,1
264,106.952,50.193,1
265,107.552,2.5160000000000053,1
266,107.552,2.51700000000001,1
267,107.552,2.5180000000000007,1
268,107.552,2.5190000000000055,1
269,107.552,2.5200000000000102,1
270,107.552,11.40100000000001,1
271,107.552,11.402000000000001,1
272,107.552,11.403000000000006,1
273,107.552,16.573000000000008,1
274,107.552,16.574000000000012,1
275,107.552,16.575000000000003,1
276,107.552,16.576000000000008,1
277,107.552,16.577000000000012,1
278,107.552,25.485000000000014,1
279,107.552,25.486000000000004,1
280,107.552,25.48700000000001,1
281,107.552,25.488000000000014,1
282,107.552,26.690000000000012,1
283,107.552,26.691000000000003,1
284,107.552,26.692000000000007,1
285,107.552,33.703,1
286,107.552,50.793000000000006,1
287,107.553,2.516999999999996,1
288,107.553,2.5180000000000007,1
289,107.553,2.5189999999999912,1
290,107.553,2.519999999999996,1
291,107.553,2.521000000000001,1
292,107.553,11.402000000000001,1
293,107.553,11.402999999999992,1
294,107.553,11.403999999999996,1
295,107.553,16.573999999999998,1
296,107.553,16.575000000000003,1
297,107.553,16.575999999999993,1
298,107.553,16.576999999999998,1
299,107.553,16.578000000000003,1
300,107.553,25.486000000000004,1
301,107.553,25.486999999999995,1
302,107.553,25.488,1
303,107.553,25.489000000000004,1
304,107.553,26.691000000000003,1
305,107.553,26.691999999999993,1
306,107.553,26.692999999999998,1
307,107.553,33.70399999999999,1
308,107.553,50.794,1
309,107.555,2.5190000000000055,1
310,107.555,2.5200000000000102,1
311,107.555,2.521000000000001,1
312,107.555,2.5220000000000056,1
313,107.555,2.5230000000000103,1
314,107.555,11.40400000000001,1
315,107.555,11.405000000000001,1
316,107.555,11.406000000000006,1
317,107.555,16.576000000000008,1
318,107.555,16.577000000000012,1
319,107.555,16.578000000000003,1
320,107.555,16.579000000000008,1
321,107.555,16.580000000000013,1
322,107.555,25.488000000000014,1
323,107.555,25.489000000000004,1
324,107.555,25.49000000000001,1
325,107.555,25.491000000000014,1
326,107.555,26.693000000000012,1
327,107.555,26.694000000000003,1
328,107.555,26.695000000000007,1
329,107.555,33.706,1
330,107.555,50.79600000000001,1
331,108.08,1.1280000000000001,1
332,108.08,1.1290000000000049,1
333,108.08,1.1299999999999955,1
334,108.08,3.043999999999997,1
335,108.08,3.0450000000000017,1
336,108.08,3.0459999999999923,1
337,108.08,3.046999999999997,1
338,108.08,3.048000000000002,1
339,108.08,11.929000000000002,1
340,108.08,11.929999999999993,1
341,108.08,11.930999999999997,1
342,108.08,17.101,1
343,108.08,17.102000000000004,1
344,108.08,17.102999999999994,1
345,108.08,17.104,1
346,108.08,17.105000000000004,1
347,108.08,26.013000000000005,1
348,108.08,26.013999999999996,1
349,108.08,26.015,1
350,108.08,26.016000000000005,1
351,108.08,27.218000000000004,1
352,108.08,27.218999999999994,1
353,108.08,27.22,1
354,108.08,34.230999999999995,1
355,108.08,51.321,1
356,108.081,1.1290000000000049,1
357,108.081,1.1300000000000097,1
358,108.081,1.1310000000000002,1
359,108.081,3.0450000000000017,1
360,108.081,3.0460000000000065,1
361,108.081,3.046999999999997,1
362,108.081,3.048000000000002,1
363,108.081,3.0490000000000066,1
364,108.081,11.930000000000007,1
365,108.081,11.930999999999997,1
366,108.081,11.932000000000002,1
367,108.081,17.102000000000004,1
368,108.081,17.10300000000001,1
369,108.081,17.104,1
370,108.081,17.105000000000004,1
371,108.081,17.10600000000001,1
372,108.081,26.01400000000001,1
373,108.081,26.015,1
374,108.081,26.016000000000005,1
375,108.081,26.01700000000001,1
376,108.081,27.21900000000001,1
377,108.081,27.22,1
378,108.081,27.221000000000004,1
379,108.081,34.232,1
380,108.081,51.322,1
381,108.082,1.1299999999999955,1
382,108.082,1.1310000000000002,1
383,108.082,1.1319999999999908,1
384,108.082,3.0459999999999923,1
385,108.082,3.046999999999997,1
386,108.082,3.0479999999999876,1
387,108.082,3.0489999999999924,1
388,108.082,3.049999999999997,1
389,108.082,11.930999999999997,1
390,108.082,11.931999999999988,1
391,108.082,11.932999999999993,1
392,108.082,17.102999999999994,1
393,108.082,17.104,1
394,108.082,17.10499999999999,1
395,108.082,17.105999999999995,1
396,108.082,17.107,1
397,108.082,26.015,1
398,108.082,26.01599999999999,1
399,108.082,26.016999999999996,1
400,108.082,26.018,1
401,108.082,27.22,1
402,108.082,27.22099999999999,1
403,108.082,27.221999999999994,1
404,108.082,34.23299999999999,1
405,108.082,51.32299999999999,1
406,113.058,4.976000000000013,1
407,113.058,4.977000000000004,1
408,113.058,4.978000000000009,1
409,113.058,5.503,1
410,113.058,5.50500000000001,1
411,113.058,5.506,1
412,113.058,6.106000000000009,1
413,113.058,6.1070000000000135,1
414,113.058,6.108000000000004,1
415,113.058,8.022000000000006,1
416,113.058,8.02300000000001,1
417,113.058,8.024000000000001,1
418,113.058,8.025000000000006,1
419,113.058,8.02600000000001,1
420,113.058,16.90700000000001,1
421,113.058,16.908,1
422,113.058,16.909000000000006,1
423,113.058,22.079000000000008,1
424,113.058,22.080000000000013,1
425,113.058,22.081000000000003,1
426,113.058,22.082000000000008,1
427,113.058,22.083000000000013,1
428,113.058,30.991000000000014,1
429,113.058,30.992000000000004,1
430,113.058,30.99300000000001,1
431,113.058,30.994000000000014,1
432,113.058,32.19600000000001,1
433,113.058,32.197,1
434,113.058,32.19800000000001,1
435,113.058,39.209,1
436,113.058,56.29900000000001,1
437,113.059,4.977000000000004,1
438,113.059,4.977999999999994,1
439,113.059,4.978999999999999,1
440,113.059,5.503999999999991,1
441,113.059,5.506,1
442,113.059,5.506999999999991,1
443,113.059,6.106999999999999,1
444,113.059,6.108000000000004,1
445,113.059,6.108999999999995,1
446,113.059,8.022999999999996,1
447,113.059,8.024000000000001,1
448,113.059,8.024999999999991,1
449,113.059,8.025999999999996,1
450,113.059,8.027000000000001,1
451,113.059,16.908,1
452,113.059,16.908999999999992,1
453,113.059,16.909999999999997,1
454,113.059,22.08,1
455,113.059,22.081000000000003,1
456,113.059,22.081999999999994,1
457,113.059,22.083,1
458,113.059,22.084000000000003,1
459,113.059,30.992000000000004,1
460,113.059,30.992999999999995,1
461,113.059,30.994,1
462,113.059,30.995000000000005,1
463,113.059,32.197,1
464,113.059,32.19799999999999,1
465,113.059,32.199,1
466,113.059,39.209999999999994,1
467,113.059,56.3,1
468,113.061,4.979000000000013,1
469,113.061,4.980000000000004,1
470,113.061,4.981000000000009,1
471,113.061,5.506,1
472,113.061,5.50800000000001,1
473,113.061,5.509,1
474,113.061,6.109000000000009,1
475,113.061,6.110000000000014,1
476,113.061,6.111000000000004,1
477,113.061,8.025000000000006,1
478,113.061,8.02600000000001,1
479,113.061,8.027000000000001,1
480,113.061,8.028000000000006,1
481,113.061,8.02900000000001,1
482,113.061,16.91000000000001,1
483,113.061,16.911,1
484,113.061,16.912000000000006,1
485,113.061,22.082000000000008,1
486,113.061,22.083000000000013,1
487,113.061,22.084000000000003,1
488,113.061,22.085000000000008,1
489,113.061,22.086000000000013,1
490,113.061,30.994000000000014,1
491,113.061,30.995000000000005,1
492,113.061,30.99600000000001,1
493,113.061,30.997000000000014,1
494,113.061,32.19900000000001,1
495,113.061,32.2,1
496,113.061,32.20100000000001,1
497,113.061,39.212,1
498,113.061,56.30200000000001,1
499,113.062,4.980000000000004,1
500,113.062,4.9809999999999945,1
501,113.062,4.981999999999999,1
502,113.062,5.506999999999991,1
503,113.062,5.509,1
504,113.062,5.509999999999991,1
505,113.062,6.109999999999999,1
506,113.062,6.111000000000004,1
507,113.062,6.111999999999995,1
508,113.062,8.025999999999996,1
509,113.062,8.027000000000001,1
510,113.062,8.027999999999992,1
511,113.062,8.028999999999996,1
512,113.062,8.030000000000001,1
513,113.062,16.911,1
514,113.062,16.911999999999992,1
515,113.062,16.912999999999997,1
516,113.062,22.083,1
517,113.062,22.084000000000003,1
518,113.062,22.084999999999994,1
519,113.062,22.086,1
520,113.062,22.087000000000003,1
521,113.062,30.995000000000005,1
522,113.062,30.995999999999995,1
523,113.062,30.997,1
524,113.062,30.998000000000005,1
525,113.062,32.2,1
526,113.062,32.20099999999999,1
527,113.062,32.202,1
528,113.062,39.212999999999994,1
529,113.062,56.303,1
530,113.423,5.341000000000008,1
531,113.423,5.341999999999999,1
532,113.423,5.3430000000000035,1
533,113.423,5.867999999999995,1
534,113.423,5.8700000000000045,1
535,113.423,5.870999999999995,1
536,113.423,6.471000000000004,1
537,113.423,6.472000000000008,1
538,113.423,6.472999999999999,1
539,113.423,8.387,1
540,113.423,8.388000000000005,1
541,113.423,8.388999999999996,1
542,113.423,8.39,1
543,113.423,8.391000000000005,1
544,113.423,17.272000000000006,1
545,113.423,17.272999999999996,1
546,113.423,17.274,1
547,113.423,22.444000000000003,1
548,113.423,22.445000000000007,1
549,113.423,22.445999999999998,1
550,113.423,22.447000000000003,1
551,113.423,22.448000000000008,1
552,113.423,31.35600000000001,1
553,113.423,31.357,1
554,113.423,31.358000000000004,1
555,113.423,31.35900000000001,1
556,113.423,32.56100000000001,1
557,113.423,32.562,1
558,113.423,32.563,1
559,113.423,39.574,1
560,113.423,56.664,1
561,113.424,5.342000000000013,1
562,113.424,5.3430000000000035,1
563,113.424,5.344000000000008,1
564,113.424,5.869,1
565,113.424,5.871000000000009,1
566,113.424,5.872,1
567,113.424,6.472000000000008,1
568,113.424,6.473000000000013,1
569,113.424,6.474000000000004,1
570,113.424,8.388000000000005,1
571,113.424,8.38900000000001,1
572,113.424,8.39,1
573,113.424,8.391000000000005,1
574,113.424,8.39200000000001,1
575,113.424,17.27300000000001,1
576,113.424,17.274,1
577,113.424,17.275000000000006,1
578,113.424,22.445000000000007,1
579,113.424,22.446000000000012,1
580,113.424,22.447000000000003,1
581,113.424,22.448000000000008,1
582,113.424,22.449000000000012,1
583,113.424,31.357000000000014,1
584,113.424,31.358000000000004,1
585,113.424,31.35900000000001,1
586,113.424,31.360000000000014,1
587,113.424,32.56200000000001,1
588,113.424,32.563,1
589,113.424,32.56400000000001,1
590,113.424,39.575,1
591,113.424,56.665000000000006,1
592,113.425,5.3430000000000035,1
593,113.425,5.343999999999994,1
594,113.425,5.344999999999999,1
595,113.425,5.86999999999999,1
596,113.425,5.872,1
597,113.425,5.8729999999999905,1
598,113.425,6.472999999999999,1
599,113.425,6.474000000000004,1
600,113.425,6.474999999999994,1
601,113.425,8.388999999999996,1
602,113.425,8.39,1
603,113.425,8.390999999999991,1
604,113.425,8.391999999999996,1
605,113.425,8.393,1
606,113.425,17.274,1
607,113.425,17.27499999999999,1
608,113.425,17.275999999999996,1
609,113.425,22.445999999999998,1
610,113.425,22.447000000000003,1
611,113.425,22.447999999999993,1
612,113.425,22.448999999999998,1
613,113.425,22.450000000000003,1
614,113.425,31.358000000000004,1
615,113.425,31.358999999999995,1
616,113.425,31.36,1
617,113.425,31.361000000000004,1
618,113.425,32.563,1
619,113.425,32.56399999999999,1
620,113.425,32.565,1
621,113.425,39.57599999999999,1
622,113.425,56.666,1
623,119.047,5.622,1
624,119.047,5.6229999999999905,1
625,119.047,5.623999999999995,1
626,119.047,5.984999999999999,1
627,119.047,5.98599999999999,1
628,119.047,5.9879999999999995,1
629,119.047,5.98899999999999,1
630,119.047,10.965000000000003,1
631,119.047,10.965999999999994,1
632,119.047,10.966999999999999,1
633,119.047,11.49199999999999,1
634,119.047,11.494,1
635,119.047,11.49499999999999,1
636,119.047,12.094999999999999,1
637,119.047,12.096000000000004,1
638,119.047,12.096999999999994,1
639,119.047,14.010999999999996,1
640,119.047,14.012,1
641,119.047,14.012999999999991,1
642,119.047,14.013999999999996,1
643,119.047,14.015,1
644,119.047,22.896,1
645,119.047,22.89699999999999,1
646,119.047,22.897999999999996,1
647,119.047,28.067999999999998,1
648,119.047,28.069000000000003,1
649,119.047,28.069999999999993,1
650,119.047,28.070999999999998,1
651,119.047,28.072000000000003,1
652,119.047,36.980000000000004,1
653,119.047,36.980999999999995,1
654,119.047,36.982,1
655,119.047,36.983000000000004,1
656,119.047,38.185,1
657,119.047,38.18599999999999,1
658,119.047,38.187,1
659,119.047,45.19799999999999,1
660,119.047,62.288,1
661,119.049,5.624000000000009,1
662,119.049,5.625,1
663,119.049,5.626000000000005,1
664,119.049,5.987000000000009,1
665,119.049,5.9879999999999995,1
666,119.049,5.990000000000009,1
667,119.049,5.991,1
668,119.049,10.967000000000013,1
669,119.049,10.968000000000004,1
670,119.049,10.969000000000008,1
671,119.049,11.494,1
672,119.049,11.49600000000001,1
673,119.049,11.497,1
674,119.049,12.097000000000008,1
675,119.049,12.098000000000013,1
676,119.049,12.099000000000004,1
677,119.049,14.013000000000005,1
678,119.049,14.01400000000001,1
679,119.049,14.015,1
680,119.049,14.016000000000005,1
681,119.049,14.01700000000001,1
682,119.049,22.89800000000001,1
683,119.049,22.899,1
684,119.049,22.900000000000006,1
685,119.049,28.070000000000007,1
686,119.049,28.071000000000012,1
687,119.049,28.072000000000003,1
688,119.049,28.073000000000008,1
689,119.049,28.074000000000012,1
690,119.049,36.98200000000001,1
691,119.049,36.983000000000004,1
692,119.049,36.98400000000001,1
693,119.049,36.985000000000014,1
694,119.049,38.18700000000001,1
695,119.049,38.188,1
696,119.049,38.18900000000001,1
697,119.049,45.2,1
698,119.049,62.290000000000006,1
699,119.05,5.625,1
700,119.05,5.625999999999991,1
701,119.05,5.626999999999995,1
702,119.05,5.9879999999999995,1
703,119.05,5.98899999999999,1
704,119.05,5.991,1
705,119.05,5.99199999999999,1
706,119.05,10.968000000000004,1
707,119.05,10.968999999999994,1
708,119.05,10.969999999999999,1
709,119.05,11.49499999999999,1
710,119.05,11.497,1
711,119.05,11.49799999999999,1
712,119.05,12.097999999999999,1
713,119.05,12.099000000000004,1
714,119.05,12.099999999999994,1
715,119.05,14.013999999999996,1
716,119.05,14.015,1
717,119.05,14.015999999999991,1
718,119.05,14.016999999999996,1
719,119.05,14.018,1
720,119.05,22.899,1
721,119.05,22.89999999999999,1
722,119.05,22.900999999999996,1
723,119.05,28.070999999999998,1
724,119.05,28.072000000000003,1
725,119.05,28.072999999999993,1
726,119.05,28.073999999999998,1
727,119.05,28.075000000000003,1
728,119.05,36.983000000000004,1
729,119.05,36.983999999999995,1
730,119.05,36.985,1
731,119.05,36.986000000000004,1
732,119.05,38.188,1
733,119.05,38.18899999999999,1
734,119.05,38.19,1
735,119.05,45.20099999999999,1
736,119.05,62.291,1
737,119.051,5.626000000000005,1
738,119.051,5.626999999999995,1
739,119.051,5.628,1
740,119.051,5.989000000000004,1
741,119.051,5.989999999999995,1
742,119.051,5.992000000000004,1
743,119.051,5.992999999999995,1
744,119.051,10.969000000000008,1
745,119.051,10.969999999999999,1
746,119.051,10.971000000000004,1
747,119.051,11.495999999999995,1
748,119.051,11.498000000000005,1
749,119.051,11.498999999999995,1
750,119.051,12.099000000000004,1
751,119.051,12.100000000000009,1
752,119.051,12.100999999999999,1
753,119.051,14.015,1
754,119.051,14.016000000000005,1
755,119.051,14.016999999999996,1
756,119.051,14.018,1
757,119.051,14.019000000000005,1
758,119.051,22.900000000000006,1
759,119.051,22.900999999999996,1
760,119.051,22.902,1
761,119.051,28.072000000000003,1
762,119.051,28.073000000000008,1
763,119.051,28.073999999999998,1
764,119.051,28.075000000000003,1
765,119.051,28.076000000000008,1
766,119.051,36.98400000000001,1
767,119.051,36.985,1
768,119.051,36.986000000000004,1
769,119.051,36.98700000000001,1
770,119.051,38.18900000000001,1
771,119.051,38.19,1
772,119.051,38.191,1
773,119.051,45.202,1
774,119.051,62.292,1
775,124.148,5.096999999999994,1
776,124.148,5.097999999999999,1
777,124.148,5.0989999999999895,1
778,124.148,5.100999999999999,1
779,124.148,10.722999999999999,1
780,124.148,10.72399999999999,1
781,124.148,10.724999999999994,1
782,124.148,11.085999999999999,1
783,124.148,11.086999999999989,1
784,124.148,11.088999999999999,1
785,124.148,11.08999999999999,1
786,124.148,16.066000000000003,1
787,124.148,16.066999999999993,1
788,124.148,16.067999999999998,1
789,124.148,16.59299999999999,1
790,124.148,16.595,1
791,124.148,16.59599999999999,1
792,124.148,17.195999999999998,1
793,124.148,17.197000000000003,1
794,124.148,17.197999999999993,1
795,124.148,19.111999999999995,1
796,124.148,19.113,1
797,124.148,19.11399999999999,1
798,124.148,19.114999999999995,1
799,124.148,19.116,1
800,124.148,27.997,1
801,124.148,27.99799999999999,1
802,124.148,27.998999999999995,1
803,124.148,33.169,1
804,124.148,33.17,1
805,124.148,33.17099999999999,1
806,124.148,33.172,1
807,124.148,33.173,1
808,124.148,42.081,1
809,124.148,42.081999999999994,1
810,124.148,42.083,1
811,124.148,42.084,1
812,124.148,43.286,1
813,124.148,43.28699999999999,1
814,124.148,43.288,1
815,124.148,50.29899999999999,1
816,124.148,67.389,1
817,124.149,5.097999999999999,1
818,124.149,5.099000000000004,1
819,124.149,5.099999999999994,1
820,124.149,5.102000000000004,1
821,124.149,10.724000000000004,1
822,124.149,10.724999999999994,1
823,124.149,10.725999999999999,1
824,124.149,11.087000000000003,1
825,124.149,11.087999999999994,1
826,124.149,11.090000000000003,1
827,124.149,11.090999999999994,1
828,124.149,16.067000000000007,1
829,124.149,16.067999999999998,1
830,124.149,16.069000000000003,1
831,124.149,16.593999999999994,1
832,124.149,16.596000000000004,1
833,124.149,16.596999999999994,1
834,124.149,17.197000000000003,1
835,124.149,17.198000000000008,1
836,124.149,17.198999999999998,1
837,124.149,19.113,1
838,124.149,19.114000000000004,1
839,124.149,19.114999999999995,1
840,124.149,19.116,1
841,124.149,19.117000000000004,1
842,124.149,27.998000000000005,1
843,124.149,27.998999999999995,1
844,124.149,28.0,1
845,124.149,33.17,1
846,124.149,33.17100000000001,1
847,124.149,33.172,1
848,124.149,33.173,1
849,124.149,33.17400000000001,1
850,124.149,42.08200000000001,1
851,124.149,42.083,1
852,124.149,42.084,1
853,124.149,42.08500000000001,1
854,124.149,43.287000000000006,1
855,124.149,43.288,1
856,124.149,43.289,1
857,124.149,50.3,1
858,124.149,67.39,1
859,124.151,5.099999999999994,1
860,124.151,5.100999999999999,1
861,124.151,5.10199999999999,1
862,124.151,5.103999999999999,1
863,124.151,10.725999999999999,1
864,124.151,10.72699999999999,1
865,124.151,10.727999999999994,1
866,124.151,11.088999999999999,1
867,124.151,11.08999999999999,1
868,124.151,11.091999999999999,1
869,124.151,11.09299999999999,1
870,124.151,16.069000000000003,1
871,124.151,16.069999999999993,1
872,124.151,16.070999999999998,1
873,124.151,16.59599999999999,1
874,124.151,16.598,1
875,124.151,16.59899999999999,1
876,124.151,17.198999999999998,1
877,124.151,17.200000000000003,1
878,124.151,17.200999999999993,1
879,124.151,19.114999999999995,1
880,124.151,19.116,1
881,124.151,19.11699999999999,1
882,124.151,19.117999999999995,1
883,124.151,19.119,1
884,124.151,28.0,1
885,124.151,28.00099999999999,1
886,124.151,28.001999999999995,1
887,124.151,33.172,1
888,124.151,33.173,1
889,124.151,33.17399999999999,1
890,124.151,33.175,1
891,124.151,33.176,1
892,124.151,42.084,1
893,124.151,42.084999999999994,1
894,124.151,42.086,1
895,124.151,42.087,1
896,124.151,43.289,1
897,124.151,43.28999999999999,1
898,124.151,43.291,1
899,124.151,50.30199999999999,1
900,124.151,67.392,1
901,131.079,6.9280000000000115,1
902,131.079,6.930000000000007,1
903,131.079,6.931000000000012,1
904,131.079,12.028000000000006,1
905,131.079,12.02900000000001,1
906,131.079,12.030000000000001,1
907,131.079,12.03200000000001,1
908,131.079,17.65400000000001,1
909,131.079,17.655,1
910,131.079,17.656000000000006,1
911,131.079,18.01700000000001,1
912,131.079,18.018,1
913,131.079,18.02000000000001,1
