,parent,loss,count
294,88.0,8.900000000000006,1
295,88.0,20.900000000000006,1
296,89.1,2.0999999999999943,34
297,89.1,3.0,1
298,89.1,4.0,52
299,89.1,4.099999999999994,1
300,89.1,5.0,1
301,89.1,6.0,7
302,89.1,6.099999999999994,2
303,89.1,6.699999999999989,1
304,89.1,7.0,1
305,89.1,8.0,12
306,89.1,8.099999999999994,3
307,89.1,9.0,5
308,89.1,10.0,8
309,89.1,14.799999999999997,1
310,89.1,16.0,9
311,89.1,16.099999999999994,5
312,89.1,18.0,46
313,89.1,18.099999999999994,1
314,89.1,18.599999999999994,1
315,89.1,18.799999999999997,1
316,89.1,20.0,10
317,89.1,20.099999999999994,2
318,89.1,20.799999999999997,1
319,89.1,21.89999999999999,1
320,89.1,22.0,8
321,89.1,26.999999999999993,1
322,89.1,31.999999999999993,30
323,89.1,33.99999999999999,5
324,89.8,8.700000000000003,1
325,89.8,10.700000000000003,1
326,89.8,20.700000000000003,1
327,89.8,22.700000000000003,1
328,89.8,34.699999999999996,1
329,91.0,0.7999999999999972,1
330,91.0,1.2000000000000028,1
331,91.0,5.900000000000006,4
332,91.0,6.0,16
333,91.0,7.900000000000006,10
334,91.0,8.900000000000006,4
335,91.0,9.900000000000006,22
336,91.0,10.0,1
337,91.0,11.900000000000006,15
338,91.0,18.0,1
339,91.0,19.900000000000006,6
340,91.0,21.900000000000006,13
341,91.0,22.0,1
342,91.0,23.900000000000006,14
343,91.0,28.0,1
344,91.0,30.0,6
345,91.0,33.9,3
346,91.0,35.9,2
347,91.1,0.09999999999999432,10
348,91.1,1.2999999999999972,1
349,91.1,2.0,8
350,91.1,4.099999999999994,1
351,91.1,5.0,1
352,91.1,6.0,5
353,91.1,6.099999999999994,11
354,91.1,8.0,37
355,91.1,8.099999999999994,10
356,91.1,8.699999999999989,1
357,91.1,9.0,8
358,91.1,10.0,80
359,91.1,10.099999999999994,7
360,91.1,11.0,1
361,91.1,12.0,73
362,91.1,16.799999999999997,1
363,91.1,18.099999999999994,3
364,91.1,20.0,4
365,91.1,20.099999999999994,8
366,91.1,20.599999999999994,1
367,91.1,20.799999999999997,1
368,91.1,22.0,67
369,91.1,22.099999999999994,8
370,91.1,22.799999999999997,1
371,91.1,23.89999999999999,1
372,91.1,24.0,69
373,91.1,30.099999999999994,1
374,91.1,32.099999999999994,1
375,91.1,32.99999999999999,1
376,91.1,33.99999999999999,4
377,91.1,34.099999999999994,10
378,91.1,34.39999999999999,1
379,91.1,35.199999999999996,2
380,91.1,35.99999999999999,29
381,91.1,36.099999999999994,2
382,91.3,0.20000000000000284,1
383,91.3,2.200000000000003,1
384,91.3,8.899999999999991,1
385,91.3,10.200000000000003,1
386,91.3,17.0,1
387,91.3,20.799999999999997,1
388,91.3,21.0,1
389,91.3,23.0,1
390,91.3,24.099999999999994,1
391,91.3,24.200000000000003,1
392,91.3,36.199999999999996,1
393,91.5,0.4000000000000057,2
394,91.5,0.5,2
395,91.5,1.2999999999999972,1
396,91.5,2.4000000000000057,1
397,91.5,5.400000000000006,1
398,91.5,6.5,2
399,91.5,8.400000000000006,1
400,91.5,10.400000000000006,2
401,91.5,11.900000000000006,1
402,91.5,12.400000000000006,2
403,91.5,22.400000000000006,2
404,91.5,22.700000000000003,1
405,91.5,24.400000000000006,1
406,91.5,24.900000000000006,1
407,91.5,33.3,1
408,91.5,36.4,1
409,91.5,38.9,1
410,93.1,1.5999999999999943,2
411,93.1,1.7999999999999972,1
412,93.1,2.0,82
413,93.1,2.0999999999999943,16
414,93.1,3.299999999999997,1
415,93.1,4.0,11
416,93.1,5.099999999999994,1
417,93.1,6.099999999999994,1
418,93.1,7.0,2
419,93.1,8.0,12
420,93.1,8.099999999999994,17
421,93.1,10.0,58
422,93.1,10.099999999999994,12
423,93.1,10.699999999999989,1
424,93.1,11.0,10
425,93.1,12.0,126
426,93.1,12.099999999999994,8
427,93.1,13.0,1
428,93.1,14.0,100
429,93.1,18.799999999999997,1
430,93.1,20.099999999999994,3
431,93.1,22.0,11
432,93.1,22.099999999999994,9
433,93.1,22.599999999999994,1
434,93.1,22.799999999999997,1
435,93.1,24.0,92
436,93.1,24.099999999999994,7
437,93.1,24.799999999999997,1
438,93.1,25.89999999999999,1
439,93.1,26.0,104
440,93.1,28.799999999999997,1
441,93.1,30.999999999999993,2
442,93.1,32.099999999999994,3
443,93.1,34.099999999999994,1
444,93.1,35.99999999999999,8
445,93.1,36.099999999999994,9
446,93.1,36.39999999999999,1
447,93.1,37.199999999999996,2
448,93.1,37.99999999999999,34
449,93.1,38.099999999999994,2
450,94.0,4.900000000000006,2
451,94.0,13.0,2
452,94.1,1.0,2
453,94.1,2.799999999999997,1
454,94.1,3.0,2
455,94.1,5.0,1
456,94.1,8.0,1
457,94.1,11.699999999999989,1
458,94.1,12.0,1
459,94.1,13.0,2
460,94.1,14.0,1
461,94.1,15.0,1
462,94.1,19.799999999999997,1
463,94.1,23.599999999999994,1
464,94.1,23.799999999999997,1
465,94.1,25.0,1
466,94.1,25.799999999999997,1
467,94.1,26.89999999999999,1
468,94.1,27.0,2
469,94.1,37.099999999999994,1
470,94.1,38.199999999999996,1
471,94.1,38.99999999999999,1
472,95.0,1.9000000000000057,27
473,95.0,3.5,1
474,95.0,3.9000000000000057,27
475,95.0,4.0,4
476,95.0,5.200000000000003,1
477,95.0,5.900000000000006,4
478,95.0,9.900000000000006,4
479,95.0,10.0,2
480,95.0,11.900000000000006,14
481,95.0,12.0,9
482,95.0,12.900000000000006,1
483,95.0,13.900000000000006,28
484,95.0,14.0,2
485,95.0,15.900000000000006,26
486,95.0,23.900000000000006,1
487,95.0,24.0,2
488,95.0,25.900000000000006,25
489,95.0,26.0,2
490,95.0,27.900000000000006,26
491,95.0,36.0,1
492,95.0,37.9,3
493,95.0,38.0,2
494,95.0,38.3,1
495,95.0,39.9,16
496,95.1,0.0,1
497,95.1,0.09999999999999432,27
498,95.1,1.0,2
499,95.1,2.0,129
500,95.1,3.5999999999999943,2
501,95.1,3.799999999999997,1
502,95.1,4.0,81
503,95.1,4.099999999999994,22
504,95.1,5.299999999999997,1
505,95.1,6.0,12
506,95.1,9.0,1
507,95.1,10.0,22
508,95.1,10.099999999999994,32
509,95.1,12.0,82
510,95.1,12.099999999999994,13
511,95.1,12.699999999999989,1
512,95.1,13.0,2
513,95.1,14.0,160
514,95.1,14.099999999999994,16
515,95.1,15.0,1
516,95.1,16.0,95
517,95.1,20.799999999999997,1
518,95.1,22.099999999999994,3
519,95.1,24.0,28
520,95.1,24.099999999999994,9
521,95.1,24.599999999999994,1
522,95.1,24.799999999999997,1
523,95.1,26.0,113
524,95.1,26.099999999999994,14
525,95.1,26.799999999999997,1
526,95.1,27.89999999999999,1
527,95.1,28.0,125
528,95.1,30.799999999999997,1
529,95.1,32.99999999999999,4
530,95.1,34.099999999999994,6
531,95.1,35.099999999999994,2
532,95.1,36.099999999999994,1
533,95.1,37.99999999999999,19
534,95.1,38.099999999999994,9
535,95.1,38.39999999999999,1
536,95.1,39.199999999999996,3
537,95.1,39.99999999999999,37
538,95.1,40.099999999999994,2
539,96.1,14.0,2
540,97.0,1.9000000000000057,15
541,97.0,2.0,1
542,97.0,3.9000000000000057,9
543,97.0,5.900000000000006,7
544,97.0,6.0,4
545,97.0,7.900000000000006,1
546,97.0,8.0,1
547,97.0,10.0,1
548,97.0,11.900000000000006,3
549,97.0,12.0,30
550,97.0,12.900000000000006,1
551,97.0,13.900000000000006,5
552,97.0,14.900000000000006,1
553,97.0,15.900000000000006,15
554,97.0,16.0,11
555,97.0,17.900000000000006,8
556,97.0,24.0,11
557,97.0,25.900000000000006,3
558,97.0,26.0,2
559,97.0,26.900000000000006,1
560,97.0,27.900000000000006,7
561,97.0,28.0,23
562,97.0,29.900000000000006,10
563,97.0,34.0,2
564,97.0,36.0,4
565,97.0,39.9,5
566,97.0,40.0,6
567,97.0,41.9,2
568,97.0,42.0,2
569,97.1,0.0,3
570,97.1,2.0,50
571,97.1,2.0999999999999943,21
572,97.1,4.0,41
573,97.1,5.599999999999994,2
574,97.1,6.0,30
575,97.1,6.099999999999994,10
576,97.1,7.299999999999997,1
577,97.1,8.0,4
578,97.1,12.0,9
579,97.1,12.099999999999994,7
580,97.1,14.0,45
581,97.1,14.099999999999994,9
582,97.1,16.0,50
583,97.1,16.099999999999994,1
584,97.1,18.0,31
585,97.1,26.0,12
586,97.1,26.099999999999994,4
587,97.1,28.0,49
588,97.1,28.099999999999994,3
589,97.1,30.0,40
590,97.1,36.099999999999994,2
591,97.1,39.99999999999999,11
592,97.1,40.099999999999994,4
593,97.1,41.99999999999999,19
594,98.1,5.0,1
595,98.1,10.099999999999994,1
596,98.1,16.0,1
597,98.1,17.0,1
598,98.1,19.0,1
599,98.1,31.0,1
600,99.0,1.9000000000000057,5
601,99.0,2.0,16
602,99.0,3.9000000000000057,16
603,99.0,4.0,4
604,99.0,5.900000000000006,9
605,99.0,7.900000000000006,6
606,99.0,8.0,1
607,99.0,13.900000000000006,3
608,99.0,14.0,15
609,99.0,14.900000000000006,1
610,99.0,15.900000000000006,7
611,99.0,16.0,1
612,99.0,17.900000000000006,16
613,99.0,18.0,11
614,99.0,19.900000000000006,9
615,99.0,26.0,2
616,99.0,27.900000000000006,3
617,99.0,28.0,2
618,99.0,29.900000000000006,10
619,99.0,30.0,11
620,99.0,31.900000000000006,12
621,99.0,41.9,4
622,99.0,43.9,4
623,99.0,44.0,2
624,99.1,4.0,2
625,99.1,14.099999999999994,1
626,99.1,15.099999999999994,1
627,100.0,13.0,2
628,100.1,2.0,1
629,100.1,7.0,1
630,100.1,11.0,1
631,100.1,12.099999999999994,2
632,100.1,16.0,1
633,100.1,18.0,3
634,100.1,19.0,1
635,100.1,21.0,1
636,100.1,33.0,1
637,101.1,4.0,1
638,101.1,6.0,2
639,101.1,6.099999999999994,1
640,101.1,8.0,2
641,101.1,10.0,1
642,101.1,16.0,2
643,101.1,17.099999999999994,2
644,101.1,18.0,4
645,101.1,18.099999999999994,4
646,101.1,20.0,2
647,101.1,22.0,1
648,101.1,30.0,4
649,101.1,32.0,2
650,101.1,34.0,1
651,101.1,42.099999999999994,1
652,101.1,43.99999999999999,6
653,101.1,44.39999999999999,1
654,101.1,45.99999999999999,6
655,102.1,2.0,1
656,102.1,13.0,6
657,102.1,15.099999999999994,3
658,102.1,17.0,5
659,102.1,22.0,3
660,102.1,29.099999999999994,2
661,102.1,31.0,2
662,103.0,4.0,7
663,103.0,6.0,5
664,103.0,8.0,1
665,103.0,18.0,7
666,103.0,18.900000000000006,1
667,103.0,21.900000000000006,1
668,103.0,22.0,2
669,103.0,34.0,2
670,103.0,40.0,1
671,103.1,17.0,1
672,103.1,21.0,4
673,104.1,7.0,1
674,104.1,9.0,2
675,104.1,10.0,1
676,104.1,11.0,2
677,104.1,13.0,2
678,104.1,13.099999999999994,1
679,104.1,15.0,1
680,104.1,18.0,34
681,104.1,21.0,1
682,104.1,22.0,1
683,104.1,23.0,2
684,104.1,24.0,1
685,104.1,25.0,2
686,104.1,35.0,2
687,104.1,37.0,1
688,104.1,43.99999999999999,3
689,104.1,47.099999999999994,2
690,104.1,48.199999999999996,1
691,105.0,2.0,1
692,105.0,6.900000000000006,1
693,105.0,20.0,1
694,105.0,20.900000000000006,2
695,105.0,22.900000000000006,1
696,105.0,23.900000000000006,1
697,105.0,34.900000000000006,1
698,105.0,42.0,1
699,105.0,48.0,1
700,105.1,1.0,1
701,105.1,4.0,1
702,105.1,6.099999999999994,8
703,105.1,8.0,37
704,105.1,8.099999999999994,7
705,105.1,10.0,99
706,105.1,10.099999999999994,27
707,105.1,12.0,97
708,105.1,13.599999999999994,2
709,105.1,14.0,79
710,105.1,14.099999999999994,11
711,105.1,15.299999999999997,1
712,105.1,16.0,8
713,105.1,20.0,8
714,105.1,20.099999999999994,11
715,105.1,22.0,45
716,105.1,22.099999999999994,11
717,105.1,24.0,95
718,105.1,24.099999999999994,7
719,105.1,26.0,78
720,105.1,32.099999999999994,2
721,105.1,34.0,8
722,105.1,34.099999999999994,10
723,105.1,36.0,77
724,105.1,36.099999999999994,6
725,105.1,38.0,81
726,105.1,44.099999999999994,1
727,105.1,46.099999999999994,1
728,105.1,47.99999999999999,6
729,105.1,48.099999999999994,8
730,105.1,48.39999999999999,1
731,105.1,49.199999999999996,1
732,105.1,49.99999999999999,30
733,105.1,50.099999999999994,2
734,106.5,15.0,1
735,106.5,20.400000000000006,1
736,106.5,26.900000000000006,1
737,106.5,39.900000000000006,1
738,107.0,1.9000000000000057,1
739,107.0,9.900000000000006,3
740,107.0,11.900000000000006,4
741,107.0,13.900000000000006,2
742,107.0,15.900000000000006,1
743,107.0,23.900000000000006,4
744,107.0,25.900000000000006,3
745,107.0,27.900000000000006,1
746,107.0,37.900000000000006,2
747,107.0,39.900000000000006,3
748,107.0,50.0,1
749,107.0,51.9,1
750,107.1,0.09999999999999432,2
751,107.1,2.0,94
752,107.1,3.0,2
753,107.1,4.099999999999994,1
754,107.1,6.0,2
755,107.1,8.0,2
756,107.1,8.099999999999994,10
757,107.1,10.0,44
758,107.1,10.099999999999994,10
759,107.1,12.0,126
760,107.1,12.099999999999994,28
761,107.1,13.0,2
762,107.1,14.0,118
763,107.1,15.599999999999994,2
764,107.1,15.799999999999997,1
765,107.1,16.0,77
766,107.1,16.099999999999994,16
767,107.1,17.299999999999997,1
768,107.1,18.0,10
769,107.1,21.0,1
770,107.1,22.0,12
771,107.1,22.099999999999994,21
772,107.1,24.0,61
773,107.1,24.099999999999994,13
774,107.1,24.69999999999999,1
775,107.1,25.0,4
776,107.1,26.0,118
777,107.1,26.099999999999994,8
778,107.1,27.0,1
779,107.1,28.0,90
780,107.1,32.8,1
781,107.1,34.099999999999994,3
782,107.1,36.0,11
783,107.1,36.099999999999994,11
784,107.1,36.599999999999994,1
785,107.1,36.8,1
786,107.1,38.0,91
787,107.1,38.099999999999994,7
788,107.1,38.8,1
789,107.1,39.89999999999999,1
790,107.1,40.0,97
791,107.1,44.99999999999999,1
792,107.1,46.099999999999994,3
793,107.1,48.099999999999994,1
794,107.1,49.99999999999999,10
795,107.1,50.099999999999994,7
796,107.1,50.39999999999999,1
797,107.1,51.199999999999996,3
798,107.1,51.99999999999999,36
799,107.1,52.099999999999994,2
800,108.1,1.0,1
801,108.1,3.0999999999999943,1
802,108.1,4.0,1
803,108.1,13.0,1
804,108.1,14.0,1
805,108.1,15.0,1
806,108.1,17.0,1
807,108.1,22.0,1
808,108.1,23.099999999999994,1
809,108.1,26.0,8
810,108.1,27.0,1
811,108.1,28.0,1
812,108.1,29.0,1
813,108.1,39.0,2
814,108.1,40.099999999999994,6
815,108.1,41.0,1
816,108.1,51.099999999999994,1
817,108.1,52.199999999999996,1
818,109.0,1.9000000000000057,5
819,109.0,2.0,2
820,109.0,3.9000000000000057,3
821,109.0,6.0,6
822,109.0,10.0,15
823,109.0,11.900000000000006,2
824,109.0,12.0,16
825,109.0,13.900000000000006,12
826,109.0,14.0,1
827,109.0,15.900000000000006,5
828,109.0,17.900000000000006,3
829,109.0,19.900000000000006,1
830,109.0,23.900000000000006,3
831,109.0,24.0,16
832,109.0,24.900000000000006,1
833,109.0,25.900000000000006,7
834,109.0,27.900000000000006,12
835,109.0,28.0,12
836,109.0,29.900000000000006,4
837,109.0,36.0,2
838,109.0,37.900000000000006,3
839,109.0,38.0,2
840,109.0,39.900000000000006,7
841,109.0,40.0,13
842,109.0,41.900000000000006,8
843,109.0,51.9,3
844,109.0,53.9,2
845,109.0,54.0,2
846,109.1,0.0,29
847,109.1,0.09999999999999432,9
848,109.1,1.0,1
849,109.1,2.0,127
850,109.1,2.0999999999999943,2
851,109.1,4.0,110
852,109.1,4.099999999999994,2
853,109.1,5.0,2
854,109.1,6.099999999999994,2
855,109.1,8.0,3
856,109.1,10.099999999999994,15
857,109.1,11.0,1
858,109.1,12.0,63
859,109.1,12.099999999999994,13
860,109.1,14.0,144
861,109.1,14.099999999999994,50
862,109.1,15.0,1
863,109.1,16.0,126
864,109.1,17.599999999999994,3
865,109.1,18.0,93
866,109.1,18.099999999999994,22
867,109.1,19.299999999999997,2
868,109.1,20.0,10
869,109.1,23.0,2
870,109.1,24.0,22
871,109.1,24.099999999999994,28
872,109.1,26.0,74
873,109.1,26.099999999999994,20
874,109.1,27.0,3
875,109.1,28.0,144
876,109.1,28.099999999999994,11
877,109.1,29.0,1
878,109.1,30.0,101
879,109.1,36.099999999999994,3
880,109.1,38.0,16
881,109.1,38.099999999999994,16
882,109.1,40.0,113
883,109.1,40.099999999999994,12
884,109.1,42.0,118
885,109.1,48.099999999999994,6
886,109.1,49.099999999999994,1
887,109.1,50.099999999999994,2
888,109.1,51.99999999999999,16
889,109.1,52.099999999999994,7
890,109.1,52.39999999999999,2
891,109.1,53.199999999999996,3
892,109.1,53.99999999999999,49
893,109.1,54.099999999999994,2
894,109.8,2.700000000000003,1
895,109.8,14.700000000000003,1
896,109.8,15.700000000000003,1
897,109.8,16.700000000000003,1
898,109.8,18.5,1
899,109.8,18.700000000000003,1
900,109.8,20.700000000000003,1
901,109.8,27.39999999999999,1
902,109.8,28.700000000000003,1
903,109.8,35.5,1
904,109.8,39.3,1
905,109.8,39.5,1
906,109.8,41.5,1
907,109.8,42.599999999999994,1
908,109.8,42.7,1
909,109.8,54.699999999999996,1
910,110.0,10.0,1
911,110.0,23.0,2
912,110.1,26.0,1
913,111.0,1.9000000000000057,1
914,111.0,3.9000000000000057,2
915,111.0,4.5,1
916,111.0,9.900000000000006,4
917,111.0,12.0,2
918,111.0,15.900000000000006,1
919,111.0,19.5,1
920,111.0,24.900000000000006,1
921,111.0,27.900000000000006,1
922,111.0,28.0,4
923,111.0,31.400000000000006,1
924,111.0,39.900000000000006,3
925,111.0,44.400000000000006,1
926,111.0,53.9,4
927,111.0,55.1,1
928,111.0,55.9,2
929,111.1,2.0,19
930,111.1,2.0999999999999943,1
931,111.1,4.0,12
932,111.1,4.099999999999994,2
933,111.1,6.0,8
934,111.1,10.0,2
935,111.1,14.0,10
936,111.1,16.0,17
937,111.1,16.099999999999994,3
938,111.1,18.0,13
939,111.1,20.0,5
940,111.1,22.0,2
941,111.1,26.0,8
942,111.1,28.0,14
943,111.1,28.099999999999994,4
944,111.1,30.0,15
945,111.1,32.0,6
946,111.1,40.0,7
947,111.1,40.099999999999994,3
948,111.1,42.0,16
949,111.1,42.099999999999994,1
950,111.1,44.0,9
951,111.1,52.099999999999994,1
952,111.1,53.99999999999999,8
953,111.1,54.39999999999999,1
954,111.1,55.99999999999999,7
955,112.1,28.0,1
956,112.1,40.0,4
957,113.0,14.0,1
958,113.1,4.0,1
959,113.1,18.0,1
960,113.1,18.099999999999994,1
961,113.1,22.099999999999994,1
962,113.1,24.0,1
963,113.1,28.0,1
964,113.1,31.0,1
965,113.1,32.0,2
966,113.1,42.0,1
967,113.1,46.0,2
968,113.1,56.099999999999994,1
969,115.0,18.0,9
970,115.0,23.900000000000006,2
971,115.0,28.0,1
972,115.0,30.0,9
